day,feed_accumulated,premium_accumulated,indemnity,stocking_compounded
276.85370741482967,2.3719951459401012e6,30051.284670829566,2.4112397038721014e6,5193.26751374965
277.75551102204406,2.42007927613208e6,30471.17257481259,2.4597443556906544e6,5193.909102333844
278.6573146292585,2.468670657342205e6,30898.44178937962,2.508763642918041e6,5194.550770181414
279.55911823647295,2.517765581377202e6,31333.170298961362,2.5582939394357577e6,5195.192517302152
280.4609218436874,2.5673603077407195e6,31775.435578817327,2.6083315773858507e6,5195.834343705851
281.3627254509018,2.617451069374703e6,32225.314559728304,2.6588728644876285e6,5196.476249402305
282.26452905811624,2.668034078169354e6,32682.883615053797,2.7099140888042413e6,5197.118234401312
283.1663326653307,2.719105530238782e6,33148.218544095835,2.7614515158601813e6,5197.760298712668
284.0681362725451,2.7706616109606135e6,33621.394606318616,2.813481408223668e6,5198.4024423461715
284.9699398797595,2.822698499778873e6,34102.48649972383,2.8660000255298913e6,5199.044665311623
285.87174348697397,2.8752123747702884e6,34591.56836851034,2.9190036244809953e6,5199.686967618822
286.77354709418836,2.928199416975297e6,35088.7138279355,2.9724884588460885e6,5200.32934927757
287.6753507014028,2.981655814495649e6,35593.99594570944,3.026450783532541e6,5200.971810297673
288.57715430861725,3.0355777663613306e6,36107.487227843514,3.080886874297613e6,5201.614350688935
289.47895791583164,3.0899614861702234e6,36629.25960558919,3.1357930106524043e6,5202.256970461159
290.3807615230461,3.144803205504522e6,37159.38447776977,3.1911654941124767e6,5202.899669624154
291.28256513026054,3.2000991771284095e6,37697.932693509574,3.2470006510859304e6,5203.542448187728
292.1843687374749,3.2558456779720495e6,38244.97454971017,3.3032948328734245e6,5204.185306161689
293.0861723446894,3.312039011907367e6,38800.57981075236,3.360044415668173e6,5204.828243555849
293.9879759519038,3.368675512321322e6,39364.81773937898,3.417245800555938e6,5205.47126038002
294.8897795591182,3.425751544492884e6,39937.75705561105,3.474895416953741e6,5206.114356644015
295.79158316633266,3.4832635077799987e6,40519.46593485503,3.532989735932484e6,5206.757532357647
296.6933867735471,3.5412078376230677e6,41110.012025684126,3.5915252567434944e6,5207.400787530731
297.59519038076155,3.599581007371719e6,41709.46248416741,3.650498518637774e6,5208.044122173084
298.49699398797594,3.6583795299416184e6,42317.88394654728,3.709906102436268e6,5208.687536294527
299.3987975951904,3.717599959308253e6,42935.34253208879,3.7697446305298773e6,5209.3310299048735
