t0_month,tau,t_calendar,I_baseline,I_xi_small,I_xi_full,OC,Y_H_baseline,Y_H_xi_small,Y_H_xi_full
7,30.46399757840571,210.46399757840572,9927.059537180083,10183.370920808928,266239.6456923319,255970.9855993986,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,33.23345190371532,213.23345190371532,10142.78136493416,10409.673867966221,277036.4918321099,266510.6988951415,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,36.00290622902493,216.00290622902492,10370.158195529053,10647.646275050303,287859.45991187793,277065.85286834836,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,38.77236055433454,218.77236055433454,10610.45314896206,10898.551497508814,298709.99472379545,287636.0881316811,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,41.54181487964415,221.54181487964416,10864.962757312336,11163.686172067935,309589.5848669379,298221.77368575335,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,44.31126920495376,224.31126920495376,11135.017934978123,11444.381451297179,320499.76382111997,308823.01470310986,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,47.08072353026337,227.08072353026336,11421.986008740347,11740.86555715793,330309.80560871505,318307.6889164448,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,49.85017785557298,229.85017785557298,11727.27362104239,12054.044581963548,338506.5609091672,326161.3500633091,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,52.61963218088259,232.6196321808826,12052.329381661373,12387.006987292678,346738.232417072,334030.7478854358,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,55.3890865061922,235.3890865061922,12398.648272839228,12741.247934298328,355006.6025505869,341915.9762903899,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,58.15854083150181,238.1585408315018,12767.775588368195,13118.31296162483,363313.5109243844,349817.1319784969,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,60.92799515681142,240.92799515681142,13161.311495433194,13519.802771300196,371660.8622200763,357734.3222564757,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,63.69744948212103,243.69744948212104,13580.917106860985,13949.275678974522,381953.8760721168,367571.06015096605,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,66.46690380743064,246.46690380743064,14028.319113803707,14419.139848213104,404863.4639209331,389995.6850362867,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,69.23635813274025,249.23635813274024,14505.316591825835,14918.619302518011,427822.3717600489,412437.9752533138,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,72.00581245804986,252.00581245804986,15013.787765954712,15449.592363351045,450832.85416529095,434898.27962078154,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,74.77526678335947,254.77526678335948,15555.695990995755,16014.023268880954,473897.3327882725,457376.83378730714,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,77.54472110866908,257.5447211086691,16133.098729012643,16613.969640060513,497018.4139968589,479873.9715681374,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,80.31417543397869,260.3141754339787,16748.154287227186,17251.59054158408,520198.90991075506,502389.8860351443,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,83.0836297592883,263.0836297592883,17403.130468981977,17916.606963885442,530899.9706911079,512383.96546790004,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,85.85308408459791,265.8530840845979,18100.414596955976,18621.840008380066,539546.308771371,520279.203217268,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,88.62253840990752,268.6225384099075,18842.521093420684,19371.916959098002,548258.8488677192,528193.3937476575,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,91.39199273521713,271.3919927352171,19632.103071160913,20169.491806004098,557041.241301159,536126.5891250372,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,94.16144706052674,274.1614470605267,20471.962540661385,21017.367413286254,565897.4340237956,544078.8380993456,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,96.93090138583635,276.93090138583636,21365.060535661254,21918.506794417037,574831.7148564603,552050.186104387,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,99.70035571114596,279.70035571114596,22314.531250316886,22856.777120603398,564582.6981977118,540776.5051859766,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,102.46981003645557,282.46981003645556,23323.692402675235,23840.786014480935,540439.7230207152,515547.96258437634,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,105.23926436176518,285.2392643617652,24396.05948212012,24888.021120172285,516379.9009440892,490338.30492411554,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,108.00871868707479,288.0087186870748,25535.361387467514,26002.211286341,492407.7099061549,465147.0246193558,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,110.7781730123844,290.7781730123844,26745.552921843,27187.31292261271,468527.86450804624,439974.4540155828,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,113.54762733769401,293.547627337694,28030.834318179463,28447.52647694127,444745.3250093041,414820.94038283825,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,116.31708166300362,296.3170816630036,29395.667263235748,29795.028893801365,428750.8003412693,397372.0028730631,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,119.08653598831323,299.08653598831324,30844.79385375358,31244.454114103042,430498.1659533887,397572.11621679366,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,121.85599031362284,301.85599031362284,32383.261045479805,32783.25790317813,432373.4966497683,397799.0924551338,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,124.62544463893245,304.62544463893244,34016.43987114212,34416.816367553765,434386.2544573631,398053.832209453,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,127.39489896424206,307.3948989642421,35750.05550624881,36150.859324497105,436547.0450905877,398342.1566815376,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,130.16435328955168,310.1643532895517,37590.216461836964,37991.50045765627,438867.8092265639,398666.4780099988,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,132.93380761486128,312.9338076148613,39543.44622611202,39943.52213703404,439590.8421384135,397252.11873075366,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,135.7032619401709,315.70326194017093,41616.72885090622,41953.39281185379,378252.6076296208,333645.52460856736,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,138.4727162654805,318.47271626548047,43817.54776631493,44090.80045910745,317041.89772284427,270049.40925209224,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,141.24217059079012,321.2421705907901,46153.94678059241,46363.775341122215,255954.15944935946,206455.7032417357,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,144.01162491609972,324.0116249160997,48634.59087509322,48780.965163467714,194980.88094794744,142858.47360150516,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,146.78107924140934,326.7810792414093,51268.842288842934,51351.71049609493,134108.35514322552,79237.98108933866,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,149.55053356671894,329.55053356671897,54066.85739162695,54086.13450483225,73316.14014904766,15580.490110605955,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,152.31998789202856,332.31998789202856,57039.68532552611,57043.40819783921,60717.313895695705,-267.15303096175194,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,155.08944221733816,335.08944221733816,60199.41138479951,60203.14026189824,63884.06559565953,-302.97258922457695,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,157.85889654264778,337.8588965426478,63559.29411148894,63563.032282532826,67251.98041284182,-318.1001748293638,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,160.62835086795738,340.62835086795735,67133.96348946537,67137.70986488478,70835.8683854281,-316.90156748890877,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,163.397805193267,343.397805193267,70939.61335729207,70943.37165388708,74652.1430616932,-297.194613724947,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,166.1672595185766,346.1672595185766,74994.2630799088,74998.03257387668,78719.0683289959,-269.03195014595985,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,168.93671384388622,348.9367138438862,79318.01580422222,79336.26612235914,97452.87508137178,14381.768006429076,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,171.70616816919582,351.70616816919585,83933.38845950035,83982.62125961031,133051.52764575972,45213.037279844284,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,174.47562249450544,354.47562249450544,88865.63375980759,88946.1869783834,169302.38405677385,76223.89547859132,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,177.24507681981504,357.24507681981504,94143.12783242966,94255.4358840352,206335.124110031,107447.63432438672,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,180.01453114512466,360.0145311451247,99797.73500423528,99942.36001910678,244305.09341649272,138940.89093247056,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,182.78398547043426,362.78398547043423,105865.21119881661,106042.86072099197,283396.632468056,170773.4324350655,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,185.55343979574388,365.5534397957439,112385.5630024677,112598.80408408494,325440.4695900675,204654.90430757403,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,188.32289412105348,368.3228941210535,119403.3858178108,119659.80016927428,375629.67208110547,245544.50444057584,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,191.0923484463631,371.0923484463631,126968.11669223175,127269.22519487272,427886.2269411157,287128.5006889552,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,193.8618027716727,373.8618027716727,135134.18574807828,135481.83377613456,482589.8393362904,329563.6511630416,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,196.63125709698232,376.6312570969823,143961.00753452594,144357.41082881924,540167.4359462801,373015.6034667045,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,199.40071142229192,379.4007114222919,153512.7896684903,153960.56605388198,601092.0522597934,417658.6083293706,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,202.17016574760154,382.1701657476016,163858.04306088586,164360.27434564786,665879.5697288691,463661.9161307514,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,204.93962007291114,384.9396200729111,175068.89433464754,175644.13433250453,750087.4747845371,526106.5555742979,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,207.70907439822076,387.70907439822076,187219.85781631153,187874.06730775145,841198.2464021862,591877.8892207891,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,210.47852872353036,390.47852872353036,200386.4714860992,201125.05992945167,938738.983403095,660011.4021076709,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,213.24798304883998,393.24798304883996,214643.30597753034,215472.36345491643,1.0434568003500059e6,730762.3674605787,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,216.01743737414958,396.0174373741496,230061.708674522,230987.97804458643,1.156082847010509e6,804369.744763121,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,218.7868916994592,398.7868916994592,246707.11162340618,247737.96672606515,1.2773045710692324e6,881052.6169653833,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,221.5563460247688,401.5563460247688,264636.1166791611,265797.7658733497,1.4259214332599156e6,979039.1293769628,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,224.32580035007842,404.32580035007845,283893.36564594216,285205.3914327535,1.5955426639300308e6,1.0907472898946553e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,227.09525467538802,407.095254675388,304508.4577363263,305981.4582140285,1.7771145503632626e6,1.2067679218581617e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,229.86470900069764,409.86470900069764,326493.0979753402,328137.98260785744,1.9709814784946477e6,1.3271285222573876e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,232.63416332600724,412.63416332600724,349838.5940954239,351666.414140104,2.177242612098226e6,1.4517825679110736e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,235.40361765131686,415.40361765131684,374514.23652362917,376535.87340510223,2.3957205212295484e6,1.5805834722892195e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,238.17307197662646,418.1730719766265,400466.3885640997,402703.66555129783,2.637127649406161e6,1.7243775406203568e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,240.94252630193608,420.9425263019361,427618.7753855206,430101.4925331162,2.909701794252178e6,1.891088445202306e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,243.71198062724568,423.7119806272457,455873.8727116568,458612.7606961677,3.194102248415096e6,2.061790843154028e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,246.4814349525553,426.48143495255533,485115.51035161724,488120.0309121919,3.4889587746651685e6,2.235912981069401e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,249.2508892778649,429.25088927786487,515212.4208692187,518490.53383762966,3.792625545239228e6,2.4128135009302646e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,252.02034360317452,432.0203436031745,546022.7056669287,549580.6475461997,4.1032399824335566e6,2.5917836045980603e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,254.78979792848412,434.7897979284841,577398.7759201681,581242.8892044987,4.42052513572412e6,2.773832515055999e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,257.5592522537937,437.5592522537937,609192.4483664104,613341.7036755561,4.757431949510066e6,2.9729516303198785e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,260.32870657910337,440.32870657910337,641259.9580902244,645715.7238335412,5.095981707738412e6,3.1723337791054845e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,263.09816090441296,443.09816090441296,673466.4119393569,678228.1102430983,5.434099614723466e6,3.371254400337428e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,265.86761522972256,445.86761522972256,705689.5006858882,710754.7522287193,5.769850577915297e6,3.5690426255155504e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,268.63706955503216,448.63706955503216,737822.3465523692,743187.1326116616,6.1014958087774245e6,3.765105667784691e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,271.4065238803418,451.4065238803418,769775.2855172299,775434.1776478878,6.427534057431709e6,3.958937166918263e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
7,274.1759782056514,454.1759782056514,801476.7004010794,807427.7613513483,6.751190775778738e6,4.154554558463663e6,4.154554556814589e6,4.152758959479145e6,2.3593951764656906e6
8,0.0,210.0,8000.0,8000.0,8000.0,-13386.700158968568,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,2.683223622618351,212.68322362261836,8152.669522343286,8152.669522390259,8152.669522393756,-3314.043585062027,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,5.366447245236702,215.3664472452367,8305.978801348867,8312.75744164254,15081.390779154954,6775.14092823863,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,8.049670867855053,218.04967086785504,8460.31930278248,8477.205026541324,25342.812680082206,16880.63364213705,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,10.732894490473404,220.7328944904734,8616.160036660933,8643.170306972772,35623.19686426829,27002.24981969595,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,13.416118113091756,223.41611811309176,8774.042042308221,8811.194099368828,45922.865640522396,37139.84144818783,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,16.099341735710105,226.0993417357101,8934.57409862144,8981.731056939267,56094.80221419382,47145.83848544955,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,18.78256535832846,228.78256535832847,9098.42958111637,9153.069675765995,63741.794057116036,54622.76826137304,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,21.465788980946808,231.4657889809468,9266.34432217673,9328.483814839985,71409.10877952211,62115.44979611039,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,24.149012603565158,234.14901260356515,9439.115384312856,9508.77048552763,79097.50253002965,69623.88197417557,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,26.83223622618351,236.8322362261835,9617.600639020135,9694.78756891552,86807.81293325158,77148.10040450096,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,29.51545984880186,239.51545984880187,9802.719187832126,9887.454178149648,94540.95875938592,84688.17742025852,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,32.19868347142021,242.19868347142022,9995.452627069615,10087.75183017117,102297.9407795197,92244.22207896411,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,34.88190709403856,244.88190709403855,10196.846440235555,10304.823628361886,118173.33298976385,107909.4776327163,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,37.56513071665692,247.5651307166569,10408.012886287806,10537.61258989304,140007.0235272822,129520.89322912693,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,40.24835433927527,250.24835433927527,10630.133759391198,10781.374870401834,161870.57468288142,151149.00448177755,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,42.931577961893616,252.93157796189362,10864.464018509861,11037.365636655199,183765.35276494955,172794.10265296698,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,45.614801584511966,255.61480158451195,11112.336418619803,11306.917609178556,205692.86865051714,194456.27543646097,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,48.298025207130316,258.2980252071303,11375.165519005823,11591.445860516491,227654.78802868802,216135.64558170736,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,50.98124882974867,260.98124882974867,11654.453969944776,11891.027811459837,248239.9447855528,236419.10112646222,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,53.66447245236702,263.664472452367,11951.79770477136,12195.906953568707,256072.738663431,243929.65387952328,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,56.34769607498537,266.3476960749854,12268.892640962407,12520.555337272304,263943.203450052,251456.9021948278,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,59.03091969760372,269.03091969760374,12607.54226691289,12866.776581393578,271853.58240020945,259001.4097995311,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,61.71414332022207,271.7141433202221,12969.664165285832,13236.48917005293,279806.30458250997,266563.4247738421,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,64.39736694284042,274.39736694284045,13357.299711891434,13631.734748912402,287804.0067605949,274142.87955105305,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,67.08059056545878,277.0805905654588,13772.621766730474,14054.686971543217,295849.55873657874,281739.3909175098,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,69.76381418807712,279.7638141880771,14217.944642788701,14487.637149342867,283918.92719919264,269326.47915287316,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,72.44703781069548,282.44703781069546,14695.73492158883,14940.887679887293,259857.11558001328,244751.39639930427,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,75.13026143331383,285.1302614333138,15208.62085265055,15429.247504915631,235843.7550831865,220190.70701810718,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,77.81348505593218,287.8134850559322,15759.405988885574,15955.519437206445,211881.40654965534,195644.24430082738,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,80.49670867855053,290.49670867855053,16351.079893627704,16522.69289192531,187972.67236700657,171111.82447132468,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,83.17993230116888,293.1799323011689,16986.832246599974,17133.95709298124,164120.17302076006,146593.17633090913,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,85.86315592378723,295.86315592378725,17670.06760191395,17796.241372676315,143863.1427395254,125624.45328700542,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,88.54637954640559,298.5463795464056,18404.41898479929,18530.655205919702,144659.7395105991,125657.33952350914,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,91.22960316902393,301.2296031690239,19193.766924676005,19320.086907831508,145532.994426607,125708.58772690594,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,93.91282679164229,303.91282679164226,20042.254579616714,20168.681286127277,146488.19076287287,125777.63750332594,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,96.59605041426063,306.5960504142606,20954.309068326682,21080.866670216878,147531.10759809986,125867.50156873465,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,99.27927403687899,309.279274036879,21934.6622245493,22061.376242187765,148668.08418190357,125980.53335106373,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,101.96249765949734,311.96249765949733,22988.37296206908,23115.27155727009,149906.09239922801,126113.41036194563,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,104.64572128211569,314.6457212821157,24120.856256003546,24206.646582589205,109915.53044106356,84932.80874969065,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,107.32894490473404,317.32894490473404,25337.908561233646,25361.874808933113,49308.20842697694,23078.275463074446,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,110.01216852735239,320.0121685273524,26645.74584532512,26646.643580952383,27541.26876566307,-38792.348663419485,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,112.69539214997074,322.69539214997076,28051.037853829523,28051.936632337787,28947.54867860327,-100689.11661191285,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,115.3786157725891,325.3786157725891,29560.955308276138,29561.855190044098,30458.560549278678,-162623.93391141295,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,118.06183939520744,328.06183939520747,31183.22040637141,31184.121344510193,32082.04604862297,-224622.8046668768,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,120.7450630178258,330.7450630178258,32926.166603824866,32927.06916111514,33826.362355909776,-275048.28849864006,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,123.42828664044414,333.4282866404441,34798.811888652854,34799.71563585465,35700.55367849549,-275534.5701057315,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,126.1115102630625,336.1115102630625,36810.938073889614,36811.84403187393,37714.435204570975,-276054.72834022343,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,128.79473388568084,338.79473388568084,38973.194136303115,38974.10162370209,39878.69151120049,-276623.45427811146,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,131.4779575082992,341.4779575082992,41297.203759204975,41298.114050058946,42204.99162922664,-277255.45996561646,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,134.16118113091756,344.16118113091756,43795.706035840216,43796.61842793559,44706.122926167554,-277966.18780604005,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,136.8444047535359,346.8444047535359,46482.70089114365,46483.616741427635,47396.14521264264,-278781.45245821774,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,139.52762837615424,349.5276283761542,49373.63203963388,49374.55104396993,50290.56673046758,-258546.30247336626,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,142.2108519987726,352.21085199877257,52485.57742676488,52486.500755824956,53406.54204492361,-229753.575440377,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,144.89407562139095,354.8940756213909,55837.47336486993,55838.401387904145,56763.09144381902,-200963.54950849712,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,147.5772992440093,357.5772992440093,59450.34920997252,59451.28247744779,60381.3394184216,-172162.61686073244,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,150.26052286662767,360.26052286662764,63347.58054480414,63348.52033188646,64284.76753730624,-143325.68185186386,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,152.943746489246,362.943746489246,67555.15118047426,67556.09759139834,68499.47416051841,-114419.20482951403,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,155.62697011186435,365.62697011186435,72101.90501126226,72102.86012701574,73054.43094722371,-83567.05469356477,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,158.3101937344827,368.3101937344827,77019.79241257822,77020.756661957,77981.7219263474,-46534.446519985795,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,160.99341735710107,370.99341735710107,82344.06890498528,82345.04405635856,83316.74785838388,-9211.212623745203,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,163.67664097971942,373.6766409797194,88113.44757478237,88143.11329634686,117742.88601579274,28509.730320453644,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,166.35986460233775,376.3598646023378,94370.16002634235,94438.71632496447,162889.575109656,66725.9146400243,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,169.0430882249561,379.04308822495614,101159.90831162591,101268.64784779362,209862.47555799852,105554.0494082272,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,171.72631184757446,381.7263118475745,108531.66469532605,108682.17217546556,258999.87077342998,145122.93174616992,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,174.40953547019282,384.40953547019285,116537.30686931139,116743.25300000502,322523.08300597686,197349.4647808224,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,177.09275909281118,387.0927590928112,125231.00020035169,125499.09348388383,393360.94109953224,254654.64825583994,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,179.7759827154295,389.7759827154295,134668.40598833602,135002.00009204133,468303.132786951,313490.38431571424,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,182.45920633804786,392.45920633804786,144905.53833838674,145308.50655743547,547915.1432368611,374066.5621034056,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,185.14242996066622,395.1424299606662,155997.43129890724,156474.1595487948,632767.3739649438,436590.997271955,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,187.82565358328458,397.8256535832846,167996.49991636805,168551.87798373305,723417.5433141052,501234.8296018243,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,190.50887720590293,400.50887720590293,180950.68051181932,181597.4812538027,827878.2120839802,575695.398870647,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,193.19210082852126,403.19210082852123,194901.41984345767,195665.92404300396,959536.9342271268,672372.7144618332,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,195.87532445113962,405.8753244511396,209881.56460355813,210771.62205885758,1.1000723337341053e6,772394.229772687,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,198.55854807375798,408.55854807375795,225913.31766369406,226937.19368599408,1.2499299475800032e6,875881.0946113616,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,201.24177169637633,411.2417716963763,243006.3236436487,244172.57275730948,1.409398363545806e6,982886.1385310739,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,203.9249953189947,413.92499531899466,261156.14762646938,262473.42245217384,1.578581218725288e6,1.0933873344606757e6,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,206.60821894161302,416.608218941613,280343.15311784303,281820.0298824782,1.7573751208886963e6,1.2072840642365664e6,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,209.29144256423137,419.2914425642314,300532.05034400686,302200.3148404506,1.969085731694482e6,1.347703012553826e6,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,211.97466618684973,421.97466618684973,321672.1132667123,323547.18650369614,2.1970446676935297e6,1.497648306638524e6,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,214.6578898094681,424.6578898094681,343698.1437894214,345788.92192833655,2.4347856773486757e6,1.6510399399834275e6,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
8,217.34111343208644,427.34111343208644,366532.1792850826,368846.6312768596,2.6813000002379483e6,1.8074474705746323e6,4.856137377668002e6,4.854369993958109e6,3.088615850568708e6
