day,survival,length_cm,weight_g,f_value,n_fish,v_stock
98.29659318637275,0.9853636787212686,20.180725811472357,82.18836585736499,1.2407131575642978,9805.326656157662,12165.59779651075
99.19839679358718,0.9852303970580298,20.32410371897413,83.95261100906593,1.2895571480368382,9803.558319841975,12642.248707548235
100.1002004008016,0.9850971334226545,20.466965363314948,85.7354365991313,1.3402613083172359,9801.79030243594,13136.960294593988
101.00200400801603,0.9849638878127039,20.609312603411965,87.53677049538523,1.3928980966970164,9800.022603882047,13650.432832535042
101.90380761523046,0.9848306602257402,20.75114729148889,89.35653899014858,1.4475428524666907,9798.255224122791,14183.39431632336
102.8056112224449,0.9846974506593252,20.892471273100114,91.19466683926233,1.504273909300767,9796.488163100676,14736.601546526144
103.70741482965931,0.9845642591110219,21.033286387154703,93.05107730051341,1.5631727129293793,9794.721420758224,15310.841255674137
104.60921843687375,0.9844310855783928,21.17359446594034,94.92569217147125,1.624323943240295,9792.954997037961,15906.931276763453
105.51102204408818,0.984297930059001,21.31339733514715,96.81843182674243,1.687815640958205,9791.188891882424,16525.72175529539
106.41282565130261,0.9841647925504103,21.45269681389147,98.72921525465127,1.7537393390514036,9789.423105234166,17168.096406267905
107.31462925851703,0.9840316730501845,21.591494714739532,100.6579600933541,1.8221901990188991,9787.65763703574,17834.973817559003
108.21643286573146,0.9838985715558874,21.729792843730998,102.60458266639296,1.8932671522139288,9785.89248722972,18527.308801169092
109.1182364729459,0.983765488065084,21.867593000402515,104.56899801769903,1.9670730463627415,9784.127655758683,19246.09379381518
110.02004008016031,0.9836324225753388,22.004896977811114,106.5511199460502,2.0437147974399212,9782.363142565222,19992.360308391435
110.92184368737475,0.983499375084217,22.141706562557523,108.55086103899106,2.1233035470640966,9780.598947591932,20767.18043783332
111.82364729458918,0.983366345589284,22.278023534809435,110.56813270622278,2.2059548255800916,9778.83507078143,21571.66841294213
112.72545090180361,0.983233334088106,22.413849668324666,112.60284521246919,2.2917887209954295,9777.071512076334,22406.98221574227
113.62725450901803,0.9831003405782486,22.54918673047421,114.65490770982557,2.3809300539408764,9775.308271419275,23274.32524995899
114.52905811623246,0.9829673650572787,22.6840364822653,116.72422826959895,2.4735085588261176,9773.545348752898,24174.948070215483
115.4308617234469,0.9828344075227627,22.818400678364256,118.81071391364372,2.569659071362488,9771.78274401985,25110.150171554036
116.33266533066133,0.9827014679722682,22.95228106711935,120.91427064520106,2.669521722625505,9770.020457162796,26081.28184089165
