t,ymin_case,fallow,V,Vtilde,tau_star,d_star,Vtilde_prime,delta_Vtilde,stocking_resid
335.8,ymin_zero,no_fallow,92697.7098622079,92177.90368700435,202.296921560661,0.0,6.70564830784497,12.627110094110186,-5.921461786265216
337.625,ymin_zero,no_fallow,92706.10686716122,92190.14149516617,203.76067974425814,0.0,6.70564830784497,12.628786506187149,-5.923138198342179
339.45,ymin_zero,no_fallow,92713.70191936521,92203.70165887967,205.6160672183439,0.0,7.5949035978939925,12.630644062860231,-5.0357404649662385
341.275,ymin_zero,no_fallow,92721.11470958072,92217.56235794582,207.56046134935883,0.0,7.5949035978939925,12.632542788759702,-5.037639190865709
343.1,ymin_zero,no_fallow,92728.20246456275,92231.8266344028,209.51170182727324,0.0,8.234625098000835,12.634496799233261,-4.399871701232426
344.925,ymin_zero,no_fallow,92734.67497428141,92246.85482520664,211.4759014618186,0.0,8.234625098000835,12.63655545550776,-4.4019303575069255
346.75,ymin_zero,no_fallow,92741.14748400006,92261.8830160105,213.44010109636395,0.0,8.234625098000835,12.638614111782262,-4.403989013781427
348.575,ymin_zero,no_fallow,92746.71502184162,92278.68764639975,215.80224250657452,0.0,9.345114053572296,12.640916115945172,-3.2958020623728768
350.4,ymin_zero,no_fallow,92752.15509885541,92295.74247954752,218.2204320542027,0.0,9.345114053572296,12.643252394458566,-3.29813834088627
352.225,ymin_zero,no_fallow,92757.13700207489,92314.46265251152,221.05615272640023,0.0,11.584923519976568,12.645816801713908,-1.0608932817373393
354.05,ymin_zero,no_fallow,92761.45247068448,92335.60513793548,224.4991913979711,0.0,11.584923519976568,12.648713032593902,-1.0637895126173333
355.875,ymin_zero,no_fallow,92765.76793929408,92356.74762335944,227.94223006954198,0.0,11.584923519976568,12.651609263473897,-1.0666857434973291
357.7,ymin_zero,no_fallow,92768.95260448923,92383.45493681845,232.63454638618907,0.0,14.834750995390406,12.655267799564173,2.179483195826233
359.525,ymin_zero,no_fallow,92772.06287472289,92410.52835738503,237.4090520215912,0.0,14.834750995390406,12.65897648731302,2.175774508077387
361.35,ymin_zero,no_fallow,92774.78792783836,92440.13308093713,242.61361690448314,0.0,17.7912836821388,12.6630319288955,5.128251753243301
363.175,ymin_zero,no_fallow,92777.07707737268,92472.60217365704,248.30482777795527,0.0,17.7912836821388,12.667479749816035,5.123803932322765
0.0,ymin_positive,optimal_fallow,109627.5145593785,109539.9195184926,265.8641975308642,9.012345679012343,17.637228240458814,15.047992295680285,2.5892359447785296
1.825,ymin_positive,optimal_fallow,109654.9298986723,109633.45339414301,280.46419753086417,7.187345679012343,17.637228240458814,15.047992295680285,2.5892359447785296
3.65,ymin_positive,optimal_fallow,109682.34523796609,109726.98726979343,295.06419753086413,5.362345679012343,17.637228240458814,15.047992295680285,2.5892359447785296
5.475,ymin_positive,optimal_fallow,109709.76956390652,109787.95478535992,303.8512345679012,3.537345679012344,17.637228240458814,15.047992295680285,2.5892359447785296
7.3,ymin_positive,optimal_fallow,109737.20183153466,109820.14272689875,307.50123456790124,1.7123456790123446,11.095284256612487,15.047992295680285,-3.9527080390677973
9.125,ymin_positive,optimal_fallow,109763.08518665307,109851.59369018015,311.03858024691357,0.0,11.095284256612487,15.048163519202761,-3.9528792625902742
10.95,ymin_positive,optimal_fallow,109765.42507162332,109871.84258394847,312.86358024691356,0.0,11.095284256612487,15.050937340266916,-3.955653083654429
12.775,ymin_positive,optimal_fallow,109767.76495659357,109892.0914777168,314.68858024691355,0.0,11.095284256612487,15.05371116133107,-3.958426904718582
14.6,ymin_positive,optimal_fallow,109768.70273227044,109911.9510070437,317.13138823806315,0.0,10.73525549229207,15.056431644800508,-4.321176152508437
16.425,ymin_positive,optimal_fallow,109768.67655780812,109931.54284831713,319.99893922312816,0.0,10.73525549229207,15.059115458673581,-4.3238599663815105
18.25,ymin_positive,optimal_fallow,109764.00588055645,109943.07314385878,323.5503166409581,0.2253086419753102,-25.044755700816534,15.05992196492647,-40.104677665743004
20.075,ymin_positive,optimal_fallow,109726.35923350042,109897.36646470478,331.95686173141917,2.0503086419753083,-25.044755700816534,15.047399587076063,-40.092155287892595
21.9,ymin_positive,optimal_fallow,109688.7125864444,109851.6597855508,340.36340682188023,3.8753086419753067,26.66862313996789,15.057860933154892,11.610762206813
23.725,ymin_positive,optimal_fallow,109693.6452487775,109867.70590353724,337.08663114941146,3.312037037037035,-5.760939538760763,15.062470324808713,-20.823409863569474
25.55,ymin_positive,optimal_fallow,109721.0726405992,109916.37614076768,327.6375350738854,1.4870370370370365,-5.760939538760763,15.062470324808713,-20.823409863569474
27.375,ymin_positive,optimal_fallow,109740.74573701428,109954.08638690763,319.60030864197523,0.0,-5.760939538760763,15.062203614644883,-20.823143153405645
29.2,ymin_positive,optimal_fallow,109726.29993364024,109943.57267224939,317.77530864197524,0.0,-5.760939538760763,15.060763379760191,-20.821702918520955
31.025,ymin_positive,optimal_fallow,109711.85413026619,109933.05895759114,315.95030864197525,0.0,-5.760939538760763,15.059323144875501,-20.820262683636265
32.85,ymin_positive,optimal_fallow,109691.42676661404,109916.36003674191,314.12530864197527,0.0,-10.494068508725164,15.057035621471497,-25.551104130196663
34.675,ymin_positive,optimal_fallow,109668.62740492058,109897.20836171349,312.3003086419753,0.0,-10.494068508725164,15.054412104344316,-25.54848061306948
36.5,ymin_positive,optimal_fallow,109646.01812601501,109881.7419684381,313.179012345679,0.0,-2.3157720156690105,15.052293420333989,-17.368065436003
38.325,ymin_positive,optimal_fallow,109623.98859961251,109877.51568450952,322.304012345679,0.0,-2.3157720156690105,15.051714477330073,-17.367486492999085
40.15,ymin_positive,optimal_fallow,109601.95907321002,109873.28940058092,331.429012345679,0.0,-2.3157720156690105,15.051135534326155,-17.366907549995165
41.975,ymin_positive,optimal_fallow,109584.83570307241,109861.48322558943,332.03734567901233,0.0,-7.6558126862032125,15.049518250080746,-22.705330936283957
43.8,ymin_positive,optimal_fallow,109569.11409186764,109847.5113674371,330.2123456790123,0.0,-7.6558126862032125,15.047604296909194,-22.703416983112405
45.625,ymin_positive,optimal_fallow,109551.49614496881,109831.38409908685,328.3873456790123,0.0,-11.482403941704716,15.045395082066694,-26.527799023771408
47.45,ymin_positive,optimal_fallow,109529.6304061153,109810.42871189324,326.5623456790123,0.0,-11.482403941704716,15.042524481081267,-26.524928422785983
49.275,ymin_positive,optimal_fallow,109507.7646672618,109789.47332469963,324.7373456790124,0.0,-11.482403941704716,15.039653880095843,-26.52205782180056
51.1,ymin_positive,optimal_fallow,109480.18153466475,109762.11262860909,323.55970561893423,0.0,-15.663145445742186,15.035905839535493,-30.69905128527768
52.925,ymin_positive,optimal_fallow,109451.50537091085,109733.52738817061,322.5058255473706,0.0,-15.663145445742186,15.031990053174058,-30.695135498916244
54.75,ymin_positive,optimal_fallow,109421.65053398092,109703.23812587302,321.64528915710343,0.0,-18.18416408662492,15.027840839160689,-33.21200492578561
56.575,ymin_positive,optimal_fallow,109389.79195265177,109670.05202641492,321.11343702504035,0.0,-18.18416408662492,15.023294798139032,-33.20745888476395
58.4,ymin_positive,optimal_fallow,109357.93337132261,109636.86592695683,320.58158489297733,0.0,-18.18416408662492,15.018748757117375,-33.2029128437423
60.225,ymin_positive,optimal_fallow,109323.97879808661,109599.66803314029,320.2626128578913,0.0,-20.623310966228626,15.013653155224699,-35.636964121453325
62.05,ymin_positive,optimal_fallow,109289.7945271074,109562.03049062692,319.9669701485015,0.0,-20.623310966228626,15.008497327483141,-35.63180829371177
63.875,ymin_positive,optimal_fallow,109253.8796557002,109522.0167681737,319.0348535722502,0.0,-23.636548933023615,15.003015995640235,-38.63956492866385
65.7,ymin_positive,optimal_fallow,109215.69028087336,109478.88006637093,317.2662284852667,0.0,-23.636548933023615,14.997106858406978,-38.63365579143059
67.525,ymin_positive,optimal_fallow,109177.50090604651,109435.74336456814,315.4976033982833,0.0,-23.636548933023615,14.99119772117372,-38.62774665419734
69.35,ymin_positive,optimal_fallow,109130.80034096971,109382.62033826704,313.6746913580247,0.0,-29.318967509532865,14.983920594283157,-44.302888103816024
71.175,ymin_positive,optimal_fallow,109083.77242242177,109329.11322256214,311.8496913580247,0.0,-29.318967509532865,14.976590852405774,-44.29555836193864
73.0,ymin_positive,optimal_fallow,109047.64148981626,109284.857839847,311.8271604938272,0.0,-19.05334597295778,14.970528471211919,-34.0238744441697
74.825,ymin_positive,optimal_fallow,109022.67996780177,109250.08548344635,313.6521604938272,0.0,-19.05334597295778,14.96576513471868,-34.01911110767646
76.65,ymin_positive,optimal_fallow,108997.39959678648,109215.00212658216,315.4065216372865,0.0,-25.955000095299898,14.960959195422214,-40.915959290722114
78.475,ymin_positive,optimal_fallow,108959.52469023918,109167.63425140824,314.3706479473911,0.0,-25.955000095299898,14.95447044539839,-40.90947054069829
80.3,ymin_positive,optimal_fallow,108921.64978369189,109120.26637623431,313.3347742574956,0.0,-25.955000095299898,14.947981695374565,-40.90298179067446
82.125,ymin_positive,optimal_fallow,108884.59484534556,109073.30517603831,312.4359824452618,0.0,-25.553896007497972,14.941548654251825,-40.4954446617498
83.95,ymin_positive,optimal_fallow,108848.19588156004,109026.66931582462,311.64685613515724,0.0,-25.553896007497972,14.93516018024995,-40.48905618774792
85.775,ymin_positive,optimal_fallow,108811.76768287976,108979.91241259551,310.852979559288,0.0,-26.321370312769524,14.928755125013087,-41.250125437782614
87.6,ymin_positive,optimal_fallow,108775.03042959789,108931.8759117747,310.0088858881919,0.0,-26.321370312769524,14.922174782434892,-41.24354509520442
89.425,ymin_positive,optimal_fallow,108738.29317631603,108883.8394109539,309.1647922170959,0.0,-26.321370312769524,14.915594439856699,-41.23696475262622
91.25,ymin_positive,optimal_fallow,108703.59133557811,108837.44030962078,308.49629767947994,0.0,-24.867897890821354,14.909238398578191,-39.77713628939954
93.075,ymin_positive,optimal_fallow,108670.15145061744,108792.05639597004,307.93667460462166,0.0,-24.867897890821354,14.903021424105486,-39.77091931492684
94.9,ymin_positive,optimal_fallow,108637.2964474396,108747.40977916471,307.3619152183679,0.0,-22.140909558420564,14.896905449200647,-37.03781500762121
96.725,ymin_positive,optimal_fallow,108607.80451451306,108707.0026192206,306.7001220415903,0.0,-22.140909558420564,14.891370221811043,-37.032279780231605
98.55,ymin_positive,optimal_fallow,108578.31258158652,108666.59545927648,306.0383288648126,0.0,-22.140909558420564,14.885834994421437,-37.026744552842004
100.375,ymin_positive,optimal_fallow,108552.8906388202,108630.66396657177,305.6186871167346,0.0,-18.529163143552832,14.88091287213312,-33.41007601568595
102.2,ymin_positive,optimal_fallow,108529.39269140233,108596.84824383479,305.3135169531327,0.0,-18.529163143552832,14.876280581347233,-33.40544372490007
104.025,ymin_positive,optimal_fallow,108506.58829280346,108564.38981052888,304.8316601029397,0.0,-14.9855549592769,14.871834220620396,-29.857389179897297
105.85,ymin_positive,optimal_fallow,108486.39490152313,108537.0411727282,303.68462984440345,0.0,-14.9855549592769,14.868087831880578,-29.853642791157476
107.675,ymin_positive,optimal_fallow,108466.20151024281,108509.69253492751,302.53759958586716,0.0,-14.9855549592769,14.864341443140757,-29.849896402417656
109.5,ymin_positive,optimal_fallow,108447.42028783704,108482.66989426604,301.6525971727995,0.0,-14.744406390546736,14.860639711543296,-29.605046102090032
111.325,ymin_positive,optimal_fallow,108429.13332453735,108455.7613526033,300.859304505646,0.0,-14.744406390546736,14.85695360994566,-29.601360000492395
113.15,ymin_positive,optimal_fallow,108411.72325497372,108430.31604792817,299.96532671431834,0.0,-11.792421434208864,14.853467951770984,-26.64588938597985
114.975,ymin_positive,optimal_fallow,108396.66485497495,108408.79487881073,298.801329726342,0.0,-11.792421434208864,14.85051984641243,-26.642941280621294
116.8,ymin_positive,optimal_fallow,108381.60645497616,108387.27370969331,297.63733273836567,0.0,-11.792421434208864,14.84757174105388,-26.639993175262745
118.625,ymin_positive,optimal_fallow,108367.60345562878,108365.64621071568,296.62166134842033,0.0,-11.86502601735062,14.844609069961054,-26.709635087311675
120.45,ymin_positive,optimal_fallow,108353.86024721096,108343.99253823402,295.6425008749133,0.0,-11.86502601735062,14.841642813456716,-26.706668830807338
122.275,ymin_positive,optimal_fallow,108341.11763480936,108323.32263746027,294.6874961883253,0.0,-10.247867045434386,14.838811320200039,-25.086678365634427
124.1,ymin_positive,optimal_fallow,108330.37621444014,108304.62028010236,293.7808030755753,0.0,-10.247867045434386,14.836249353438681,-25.084116398873068
125.925,ymin_positive,optimal_fallow,108319.63479407094,108285.91792274444,292.8741099628253,0.0,-10.247867045434386,14.833687386677322,-25.08155443211171
127.75,ymin_positive,optimal_fallow,108310.76559987444,108270.27122804351,291.75596508438036,0.0,-8.310421446877227,14.831544003841579,-23.141965450718807
129.575,ymin_positive,optimal_fallow,108302.19061264796,108255.10470890296,290.6045920713263,0.0,-8.310421446877227,14.829466398479859,-23.139887845357087
131.4,ymin_positive,optimal_fallow,108294.5302726721,108240.46706174075,289.52454742184875,0.0,-7.576883257728713,14.827461241334351,-22.404344499063065
133.225,ymin_positive,optimal_fallow,108288.27048629874,108226.6392497954,288.55372432909775,0.0,-7.576883257728713,14.82556702051992,-22.402450278248633
135.05,ymin_positive,optimal_fallow,108282.0106999254,108212.81143785005,287.58290123634674,0.0,-7.576883257728713,14.823672799705488,-22.4005560574342
136.875,ymin_positive,optimal_fallow,108277.81122900014,108202.20993692704,286.4371235521823,0.0,-5.6676142691597855,14.822220539305077,-20.489834808464863
138.7,ymin_positive,optimal_fallow,108273.77658331073,108191.86654088582,285.27734950070476,0.0,-5.6676142691597855,14.820803635737786,-20.48841790489757
140.525,ymin_positive,optimal_fallow,108270.54157755786,108181.84586685819,284.17897350152714,0.0,-5.280491231755925,14.819430940665507,-20.099922172421433
142.35,ymin_positive,optimal_fallow,108268.25749497277,108172.20897036024,283.15361140238196,0.0,-5.280491231755925,14.81811081785757,-20.098602049613493
144.175,ymin_positive,optimal_fallow,108265.97341238768,108162.57207386228,282.1282493032367,0.0,-5.280491231755925,14.81679069504963,-20.097281926805554
146.0,ymin_positive,optimal_fallow,108265.61928159991,108155.573444373,281.0224407268866,0.0,-3.8167951516005685,14.815831978681235,-18.632627130281804
147.825,ymin_positive,optimal_fallow,108265.2892752096,108148.60779322134,279.9156265695715,0.0,-3.8167951516005685,14.814877779893337,-18.631672931493906
149.65,ymin_positive,optimal_fallow,108265.50459019038,108142.81473807448,278.7036471378645,0.0,-2.577652602487166,14.814084210695135,-17.391736813182302
151.475,ymin_positive,optimal_fallow,108266.22627501577,108138.11052207493,277.3940142370794,0.0,-2.577652602487166,14.813439797544513,-17.391092400031678
153.3,ymin_positive,optimal_fallow,108267.01750339232,108133.3821215486,276.09497636987186,0.0,-2.846001461422752,14.812792071445015,-17.65879353286777
155.125,ymin_positive,optimal_fallow,108269.14744512863,108128.1881688815,274.9998928990337,0.0,-2.846001461422752,14.81208057107966,-17.658082032502413
156.95,ymin_positive,optimal_fallow,108271.27738686494,108122.9942162144,273.90480942819545,0.0,-2.846001461422752,14.811369070714303,-17.657370532137055
158.775,ymin_positive,optimal_fallow,108274.25753666497,108119.45564690512,272.7225727795262,0.0,-1.2827714762000961,14.810884335192483,-16.09365581139258
160.6,ymin_positive,optimal_fallow,108277.8527305962,108117.11458896105,271.4772891511496,0.0,-1.2827714762000961,14.810563642323434,-16.09333511852353
162.425,ymin_positive,optimal_fallow,108281.48542916827,108115.2478716708,270.182402056424,0.0,1.0564427070058504,14.81030792762614,-13.75386522062029
164.25,ymin_positive,optimal_fallow,108285.41816486705,108117.1758796111,268.4906872309071,0.0,1.0564427070058504,14.810572038302892,-13.754129331297042
166.075,ymin_positive,optimal_fallow,108289.35090056583,108119.10388755138,266.79897240539015,0.0,1.0564427070058504,14.810836148979643,-13.754393441973793
167.9,ymin_positive,optimal_fallow,108293.58017889177,108117.41570230664,265.4464231073009,0.0,-2.030086776530078,14.810604890726939,-16.840691667257015
169.725,ymin_positive,optimal_fallow,108297.97483675982,108113.71079393946,264.2830238148925,0.0,-2.030086776530078,14.810097369032805,-16.840184145562883
171.55,ymin_positive,optimal_fallow,108303.04041400483,108108.09999734424,263.4612895233451,0.0,-8.072237323395251,14.809328766759487,-22.881566090154738
173.375,ymin_positive,optimal_fallow,108311.3168196968,108093.36816422905,264.2746663073471,0.0,-8.072237323395251,14.807310707428638,-22.87954803082389
175.2,ymin_positive,optimal_fallow,108319.59322538877,108078.63633111384,265.08804309134916,0.0,-8.072237323395251,14.805292648097788,-22.87752997149304
177.025,ymin_positive,optimal_fallow,108329.03160479915,108080.31654193385,264.1973032252958,0.0,4.707148004660246,14.805522813963542,-10.098374809303296
178.85,ymin_positive,optimal_fallow,108338.95923630148,108088.90708704236,262.58904055921914,0.0,4.707148004660246,14.80669960096471,-10.099551596304464
180.675,ymin_positive,optimal_fallow,108349.00560198852,108097.78002584702,260.9299382716049,0.0,5.366813163694358,14.807915072033841,-9.441101908339483
182.5,ymin_positive,optimal_fallow,108359.43941606772,108107.57445987077,259.1049382716049,0.0,5.366813163694358,14.809256775324764,-9.442443611630406
184.325,ymin_positive,optimal_fallow,108369.87323014691,108117.36889389451,257.2799382716049,0.0,5.366813163694358,14.810598478615688,-9.44378531492133
186.15,ymin_positive,optimal_fallow,108379.8696164881,108123.15807881908,255.83984077197002,0.0,2.4995999331746703,14.81139151764645,-12.31179158447178
187.975,ymin_positive,optimal_fallow,108389.73195239341,108127.71984869712,254.5176972643825,0.0,2.4995999331746703,14.812016417629744,-12.312416484455074
189.8,ymin_positive,optimal_fallow,108399.78473885798,108132.09335800438,253.2320600711034,0.0,2.151446822808243,14.812615528493753,-12.66116870568551
191.625,ymin_positive,optimal_fallow,108410.28984540072,108136.01974845599,252.03312537430702,0.0,2.151446822808243,14.813153390199453,-12.66170656739121
193.45,ymin_positive,optimal_fallow,108420.79495194348,108139.94613890762,250.83419067751063,0.0,2.151446822808243,14.813691251905155,-12.662244429096912
195.275,ymin_positive,optimal_fallow,108431.8048904827,108143.12478324205,249.75399495202097,0.0,1.6561089737507941,14.8141266826359,-13.158017708885106
197.1,ymin_positive,optimal_fallow,108442.92031630478,108146.14718211914,248.6986103548641,0.0,1.6561089737507941,14.814540709879335,-13.158431736128541
198.925,ymin_positive,optimal_fallow,108454.35605535266,108150.12426728633,247.58670881453574,0.0,3.117225449845113,14.815085516066622,-11.697860066221509
200.75,ymin_positive,optimal_fallow,108466.36614915026,108155.8132037323,246.37346654852064,0.0,3.117225449845113,14.815864822429083,-11.698639372583969
202.575,ymin_positive,optimal_fallow,108478.37624294784,108161.50214017826,245.16022428250557,0.0,3.117225449845113,14.816644128791545,-11.699418678946431
204.4,ymin_positive,optimal_fallow,108490.845583978,108167.70793071533,243.93910466936495,0.0,3.435834136147412,14.817494237084293,-11.381660100936882
206.225,ymin_positive,optimal_fallow,108503.37233091224,108173.9783280138,242.71700038783368,0.0,3.435834136147412,14.818353195618332,-11.382519059470921
208.05,ymin_positive,optimal_fallow,108516.10385893981,108180.6403266675,241.475096714318,0.0,3.947030103493323,14.819265798173632,-10.87223569468031
209.875,ymin_positive,optimal_fallow,108529.11846671405,108187.84365660639,240.20582329305918,0.0,3.947030103493323,14.820252555699508,-10.873222452206186
211.7,ymin_positive,optimal_fallow,108542.13307448829,108195.04698654526,238.9365498718004,0.0,3.947030103493323,14.82123931322538,-10.874209209732058
213.525,ymin_positive,optimal_fallow,108555.51001137412,108202.23830860901,237.69544674108894,0.0,3.9401086454968204,14.822224425836852,-10.882115780340031
215.35,ymin_positive,optimal_fallow,108568.90577055147,108209.42900688705,236.45580700209425,0.0,3.9401086454968204,14.823209452998228,-10.883100807501407
217.175,ymin_positive,optimal_fallow,108582.49491454367,108216.8291865529,235.21256106211425,0.0,4.178506852932707,14.824223176240125,-10.645716323307418
219.0,ymin_positive,optimal_fallow,108596.2923191057,108224.4549615595,233.96543152107313,0.0,4.178506852932707,14.825267802953359,-10.646760950020653
220.825,ymin_positive,optimal_fallow,108610.0941521763,108232.03488567418,232.72337978503123,0.0,2.143480964609248,14.826306148722491,-12.682825184113243
222.65,ymin_positive,optimal_fallow,108624.25026593296,108235.94673843459,231.88755244892755,0.0,2.143480964609248,14.826842018963644,-12.683361054354396
224.475,ymin_positive,optimal_fallow,108638.40637968962,108239.858591195,231.0517251128239,0.0,2.143480964609248,14.827377889204797,-12.68389692459555
226.3,ymin_positive,optimal_fallow,108653.02606385468,108246.65366515364,229.99117609135493,0.0,5.051836096064887,14.828308721253926,-9.776472625189038
228.125,ymin_positive,optimal_fallow,108668.03556859042,108255.87326602895,228.7416565617379,0.0,5.051836096064887,14.82957168027794,-9.777735584213053
229.95,ymin_positive,optimal_fallow,108683.03609835956,108264.71363152718,227.5331190171521,0.0,2.2465333065765165,14.8307826892503,-12.584249382673784
231.775,ymin_positive,optimal_fallow,108697.92444104614,108268.81355481168,226.8368562854567,0.0,2.2465333065765165,14.831344322576944,-12.584811016000428
233.6,ymin_positive,optimal_fallow,108712.81278373272,108272.91347809618,226.1405935537613,0.0,2.2465333065765165,14.831905955903588,-12.585372649327072
235.425,ymin_positive,optimal_fallow,108728.33919347546,108281.05930030583,225.11177492153865,0.0,5.91125584431586,14.833021821959704,-8.921765977643844
237.25,ymin_positive,optimal_fallow,108744.28230007122,108291.8473422217,223.86577692570634,0.0,5.91125584431586,14.834499635920784,-8.923243791604925
239.075,ymin_positive,optimal_fallow,108760.24596665573,108302.65949091241,222.61928161936402,0.0,6.008523528540878,14.835980752179784,-8.827457223638906
240.9,ymin_positive,optimal_fallow,108776.3404695323,108313.625046352,221.3696216097761,0.0,6.008523528540878,14.83748288306192,-8.828959354521043
242.725,ymin_positive,optimal_fallow,108792.43497240885,108324.59060179158,220.1199616001882,0.0,6.008523528540878,14.838985013944054,-8.830461485403177
244.55,ymin_positive,optimal_fallow,108809.0608262916,108331.49574383246,219.5430620753663,0.0,2.6711974474096856,14.839930923812668,-12.168733476402982
246.375,ymin_positive,optimal_fallow,108825.95235567744,108336.37067917398,219.3025427929274,0.0,2.6711974474096856,14.84059872317452,-12.169401275764834
248.2,ymin_positive,optimal_fallow,108842.89866410277,108342.04210430529,218.99164554233144,0.0,4.880638302641968,14.841375630726754,-9.960737328084786
250.025,ymin_positive,optimal_fallow,108860.06751237609,108350.94926920762,218.39483779609733,0.0,4.880638302641968,14.842595790302415,-9.961957487660447
251.85,ymin_positive,optimal_fallow,108877.23636064942,108359.85643410994,217.79803004986323,0.0,4.880638302641968,14.843815949878076,-9.963177647236108
253.675,ymin_positive,optimal_fallow,108894.75006849127,108372.31319242781,216.74968252437046,0.0,7.550868780087322,14.8455223551271,-7.294653575039778
255.5,ymin_positive,optimal_fallow,108912.39236803663,108386.09352795147,215.5329642337304,0.0,7.550868780087322,14.84741007232212,-7.296541292234798
257.325,ymin_positive,optimal_fallow,108930.01965109154,108399.26181626174,214.4223856141124,0.0,6.257305197984935,14.849213947433118,-8.591908749448184
259.15,ymin_positive,optimal_fallow,108947.60402988804,108410.68139824807,213.6150631974145,0.0,6.257305197984935,14.850778273732613,-8.593473075747678
260.975,ymin_positive,optimal_fallow,108965.18840868454,108422.10098023439,212.8077407807166,0.0,6.257305197984935,14.85234260003211,-8.595037402047176
262.8,ymin_positive,optimal_fallow,108982.95974957936,108435.72394327879,211.68859674935376,0.0,7.785334870112415,14.854208759353261,-7.068873889240846
264.625,ymin_positive,optimal_fallow,109000.78075228154,108449.93217941675,210.48662510159556,0.0,7.785334870112415,14.85615509307079,-7.070820222958375
266.45,ymin_positive,optimal_fallow,109018.55501010342,108462.86557115879,209.533824728526,0.0,5.609098915041065,14.8579267905697,-9.248827875528635
268.275,ymin_positive,optimal_fallow,109036.23038452464,108473.10217667875,209.10811743652866,0.0,5.609098915041065,14.85932906529846,-9.250230150257396
270.1,ymin_positive,optimal_fallow,109053.90575894587,108483.3387821987,208.6824101445313,0.0,5.609098915041065,14.86073134002722,-9.251632424986155
271.925,ymin_positive,optimal_fallow,109071.86116366177,108497.4946803501,207.6217793148141,0.0,8.130144800669234,14.862670504157549,-6.7325257034883155
273.75,ymin_positive,optimal_fallow,109089.8652692985,108512.33219461131,206.45072700027603,0.0,8.130144800669234,14.864703040357716,-6.734558239688482
275.575,ymin_positive,optimal_fallow,109107.78289200959,108526.49993057088,205.41756310056454,0.0,7.171204589720854,14.866643826105602,-7.695439236384748
277.4,ymin_positive,optimal_fallow,109125.56102613095,108539.58737894712,204.60679986992818,0.0,7.171204589720854,14.868436627253033,-7.697232037532179
279.225,ymin_positive,optimal_fallow,109143.3391602523,108552.67482732337,203.7960366392918,0.0,7.171204589720854,14.870229428400464,-7.69902483867961
281.05,ymin_positive,optimal_fallow,109161.03006749749,108567.15863912874,202.68944663588985,0.0,8.00871245909943,14.872213512209418,-6.863501053109989
282.875,ymin_positive,optimal_fallow,109178.71272355167,108581.7745393666,201.55487301884793,0.0,8.00871245909943,14.874215690324194,-6.865503231224764
284.7,ymin_positive,optimal_fallow,109196.28667459398,108594.92683306444,200.8189782282322,0.0,6.204266039919768,14.876017374392392,-8.671751334472624
286.525,ymin_positive,optimal_fallow,109213.72474437149,108606.2496185873,200.58143197064922,0.0,6.204266039919768,14.877568440902373,-8.673302400982603
288.35,ymin_positive,optimal_fallow,109231.16281414898,108617.57240411015,200.34388571306624,0.0,6.204266039919768,14.879119507412351,-8.674853467492582
290.175,ymin_positive,optimal_fallow,109248.49704827883,108630.19283289109,199.97419028347377,0.0,6.933304388484869,14.880848333272754,-7.947543944787885
292.0,ymin_positive,optimal_fallow,109265.82865365811,108642.84611340007,199.60114930522283,0.0,6.933304388484869,14.882581659369874,-7.9492772708850055
293.825,ymin_positive,optimal_fallow,109283.01040762392,108655.5595220115,199.31239412759953,0.0,6.998394616335354,14.884323222193359,-7.885928605858005
295.65,ymin_positive,optimal_fallow,109300.04596508876,108668.33159218632,199.10586899936905,0.0,6.998394616335354,14.886072820847444,-7.88767820451209
297.475,ymin_positive,optimal_fallow,109317.07280694439,108681.12820927009,198.9032206867604,0.0,7.361554365178159,14.887825782091795,-7.526271416913636
299.3,ymin_positive,optimal_fallow,109333.8730429598,108694.56304598654,198.80136958031886,0.0,7.361554365178159,14.889666170683089,-7.52811180550493
301.125,ymin_positive,optimal_fallow,109350.67327897523,108707.99788270298,198.69951847387736,0.0,7.361554365178159,14.891506559274383,-7.529952194096224
302.95,ymin_positive,optimal_fallow,109367.85102517733,108722.65836906806,198.13588080306363,0.0,8.54413472895126,14.893514845077817,-6.349380116126557
304.775,ymin_positive,optimal_fallow,109385.31600739101,108738.2514149484,197.22088378979277,0.0,8.54413472895126,14.895650878760057,-6.351516149808797
306.6,ymin_positive,optimal_fallow,109402.55982016194,108753.64155249156,196.47958680724642,0.0,7.418410392575698,14.897759116779667,-7.47934872420397
308.425,ymin_positive,optimal_fallow,109417.78546176772,108767.18015145801,197.32330260506112,0.0,7.418410392575698,14.899613719377813,-7.481203326802115
310.25,ymin_positive,optimal_fallow,109433.01110337349,108780.71875042446,198.16701840287578,0.0,7.418410392575698,14.901468321975956,-7.483057929400259
312.075,ymin_positive,optimal_fallow,109448.7070387364,108795.7073547225,198.0009477685859,0.0,8.680300608627356,14.90352155544144,-6.223220946814084
313.9,ymin_positive,optimal_fallow,109464.67961748583,108811.54890333326,197.2408851154109,0.0,8.680300608627356,14.905691630593598,-6.225391021966242
315.725,ymin_positive,optimal_fallow,109480.49973166174,108827.29520264716,196.58322521353006,0.0,8.3551080672703,14.907848657896873,-6.552740590626572
317.55,ymin_positive,optimal_fallow,109495.52233883756,108842.54327486992,196.46121047226472,0.0,8.3551080672703,14.90993743491369,-6.554829367643389
319.375,ymin_positive,optimal_fallow,109510.54494601338,108857.7913470927,196.33919573099942,0.0,8.3551080672703,14.91202621193051,-6.556918144660209
