t,scenario,fallow,V,Vtilde,tau_star,d_star,Vtilde_prime,delta_Vtilde,stocking_resid
49.275,baseline,no_fallow,107144.15192041971,107190.85166933015,329.5531359851503,0.0,-6.0625510905191975,14.683678310867146,-20.746229401386344
51.1,baseline,no_fallow,107133.66826892864,107179.29547943188,329.46411323345075,0.0,-6.383701507959505,14.682095271155054,-21.06579677911456
52.925,baseline,no_fallow,107123.09204444669,107167.64522417985,329.34053482221026,0.0,-6.383701507959505,14.680499345778063,-21.064200853737567
54.75,baseline,no_fallow,107112.20700251765,107155.63215733317,329.2217963162893,0.0,-6.920463867176308,14.678853720182627,-21.599317587358936
56.575,baseline,no_fallow,107100.79697092855,107143.00231077557,329.1112856494116,0.0,-6.920463867176308,14.677123604215833,-21.597587471392142
58.4,baseline,no_fallow,107089.38693933944,107130.37246421797,329.000774982534,0.0,-6.920463867176308,14.675393488249039,-21.59585735542535
60.225,baseline,no_fallow,107077.39998297971,107117.0267002188,328.96206775310475,0.0,-7.355737372660616,14.673565301399838,-22.029302674060453
62.05,baseline,no_fallow,107065.34980198757,107103.60247951369,328.9312293935329,0.0,-7.355737372660616,14.671726367056673,-22.027463739717287
63.875,baseline,no_fallow,107053.01997661659,107089.88375888029,328.79902335284527,0.0,-7.729193250425805,14.669847090257575,-22.399040340683378
65.7,baseline,no_fallow,107040.3226186334,107075.77798119826,328.5335912169771,0.0,-7.729193250425805,14.66791479194497,-22.397108042370775
67.525,baseline,no_fallow,107027.62526065022,107061.67220351624,328.2681590811089,0.0,-7.729193250425805,14.665982493632363,-22.395175744058168
69.35,baseline,no_fallow,107014.28305523677,107046.84156615069,327.89820474972026,0.0,-8.14165292282101,14.663950899472699,-22.80560382229371
71.175,baseline,no_fallow,107000.91604799908,107031.98304956654,327.52423033388857,0.0,-8.14165292282101,14.661915486241993,-22.803568409063004
73.0,baseline,no_fallow,106987.3146961185,107016.82886444968,327.1533721251782,0.0,-8.469723486517227,14.659839570472561,-23.129563056989788
74.825,baseline,no_fallow,106973.47314097895,107001.37161908679,326.7857080287671,0.0,-8.469723486517227,14.657722139600931,-23.12744562611816
76.65,baseline,no_fallow,106959.62524688314,106985.9053035155,326.4185452686558,0.0,-8.671007563127793,14.655603466235002,-23.326611029362795
78.475,baseline,no_fallow,106945.5269640146,106970.08071471279,326.0711852923893,0.0,-8.671007563127793,14.65343571434422,-23.324443277472014
80.3,baseline,no_fallow,106931.42868114605,106954.25612591008,325.72382531612277,0.0,-8.671007563127793,14.651267962453437,-23.32227552558123
82.125,baseline,no_fallow,106917.3217156726,106938.40660767499,325.34363280425964,0.0,-8.695595496437651,14.649096795571918,-23.34469229200957
83.95,baseline,no_fallow,106903.20780411524,106922.53714589399,324.93717426391925,0.0,-8.695595496437651,14.64692289669781,-23.34251839313546
85.775,baseline,no_fallow,106889.0890480049,106906.64257780666,324.5465707168216,0.0,-8.854782252818813,14.644745558603654,-23.499527811422467
87.6,baseline,no_fallow,106874.91907804858,106890.48260019526,324.32357709829,0.0,-8.854782252818813,14.642531863040448,-23.49731411585926
89.425,baseline,no_fallow,106860.74910809226,106874.32262258387,324.1005834797584,0.0,-8.854782252818813,14.640318167477245,-23.49510042029606
91.25,baseline,no_fallow,106846.83583077704,106858.46817018282,323.77969160364927,0.0,-8.583576312671328,14.63814632468258,-23.221722637353906
93.075,baseline,no_fallow,106833.08170289928,106842.8031434122,323.398102807842,0.0,-8.583576312671328,14.636000430604412,-23.219576743275738
94.9,baseline,no_fallow,106819.40145182748,106827.21638904876,323.00414477980183,0.0,-8.294075628573232,14.633865258773804,-22.927940887347035
96.725,baseline,no_fallow,106806.14599239,106812.07970102661,322.53906366642263,0.0,-8.294075628573232,14.63179173986666,-22.925867368439892
98.55,baseline,no_fallow,106792.89053295253,106796.94301300446,322.07398255304344,0.0,-8.294075628573232,14.629718220959518,-22.92379384953275
100.375,baseline,no_fallow,106780.06988922002,106782.21810396745,321.6200079585025,0.0,-7.961780756393763,14.627701110132529,-22.58948186652629
102.2,baseline,no_fallow,106767.45479472987,106767.68785408702,321.1712837183216,0.0,-7.961780756393763,14.62571066494343,-22.58749142133719
104.025,baseline,no_fallow,106755.00370389908,106753.30074496387,320.7420666824495,0.0,-7.588069190307072,14.623739828077245,-22.211809018384315
105.85,baseline,no_fallow,106743.17003860952,106739.45251869156,320.38628853338713,0.0,-7.588069190307072,14.621842810779667,-22.20991200108674
107.675,baseline,no_fallow,106731.33637331995,106725.60429241924,320.03051038432477,0.0,-7.588069190307072,14.61994579348209,-22.208014983789162
109.5,baseline,no_fallow,106720.11073342549,106712.43695273572,319.57634366139763,0.0,-7.084399658875644,14.618142048319964,-21.702541707195607
111.325,baseline,no_fallow,106709.09790241932,106699.50792335827,319.08774093761787,0.0,-7.084399658875644,14.616370948405244,-21.700770607280887
113.15,baseline,no_fallow,106698.35927424145,106686.86811705607,318.5830268098553,0.0,-6.500911013910832,14.614639468089875,-21.115550482000707
114.975,baseline,no_fallow,106688.35600819396,106675.0039544557,318.0351048259571,0.0,-6.500911013910832,14.613014240336398,-21.113925254247228
116.8,baseline,no_fallow,106678.3527421465,106663.1397918553,317.4871828420588,0.0,-6.500911013910832,14.611389012582919,-21.11230002649375
118.625,baseline,no_fallow,106669.21274468374,106652.12931079736,316.9473915388838,0.0,-5.91799674678421,14.60988072750649,-20.527877474290698
120.45,baseline,no_fallow,106660.28524410338,106641.32896673448,316.4096016340406,0.0,-5.91799674678421,14.608401228319794,-20.526397975104004
122.275,baseline,no_fallow,106651.71548317446,106630.85671070735,315.89693068519233,0.0,-5.378673948273424,14.606966672699638,-19.98564062097306
124.1,baseline,no_fallow,106643.86120154843,106621.04063075176,315.43449764833383,0.0,-5.378673948273424,14.60562200421257,-19.984295952485994
125.925,baseline,no_fallow,106636.00691992238,106611.22455079615,314.9720646114754,0.0,-5.378673948273424,14.604277335725502,-19.982951283998926
127.75,baseline,no_fallow,106629.20845287597,106602.56136412804,314.4272734796371,0.0,-4.64768094407563,14.60309059782576,-19.25077154190139
129.575,baseline,no_fallow,106622.57589954922,106594.07934640511,313.86954036144493,0.0,-4.64768094407563,14.601928677589743,-19.249609621665375
131.4,baseline,no_fallow,106616.44108957774,106586.09206352476,313.3205739043716,0.0,-3.961490494581868,14.600834529249969,-18.562325023831836
133.225,baseline,no_fallow,106611.068449119,106578.86234337215,312.78503139713666,0.0,-3.961490494581868,14.599844156626324,-18.561334651208192
135.05,baseline,no_fallow,106605.69580866028,106571.63262321954,312.2494888899017,0.0,-3.961490494581868,14.59885378400268,-18.560344278584548
136.875,baseline,no_fallow,106601.49268432814,106565.62138342865,311.6845180804723,0.0,-3.2404171846377987,14.598030326497076,-17.838447511134873
138.7,baseline,no_fallow,106597.38312128614,106559.70762206668,311.11719300686735,0.0,-3.2404171846377987,14.597220222200917,-17.837637406838716
140.525,baseline,no_fallow,106593.81918983888,106554.37110224098,310.5266547024104,0.0,-2.5479837979244806,14.596489192087807,-17.14447299001229
142.35,baseline,no_fallow,106590.90411758538,106549.72103180976,309.90851147477815,0.0,-2.5479837979244806,14.595852196138326,-17.143835994062805
144.175,baseline,no_fallow,106587.98904533188,106545.07096137856,309.2903682471459,0.0,-2.5479837979244806,14.595215200188845,-17.143198998113327
146.0,baseline,no_fallow,106586.28816709032,106541.55592579891,308.759148713051,0.0,-1.918272681644205,14.594733688465606,-16.51300637010981
147.825,baseline,no_fallow,106584.60246627391,106538.05507815491,308.22901572512524,0.0,-1.918272681644205,14.594254120295195,-16.5125268019394
149.65,baseline,no_fallow,106583.53637534437,106535.19497204143,307.6949741014055,0.0,-1.241168128851559,14.593862324937184,-15.835030453788743
151.475,baseline,no_fallow,106583.04563645263,106532.92984020627,307.1573030301627,0.0,-1.241168128851559,14.59355203290497,-15.834720161756529
153.3,baseline,no_fallow,106582.61836021759,106530.74150780772,306.61114547553154,0.0,-0.3890099966131092,14.593252261343524,-14.982262257956634
155.125,baseline,no_fallow,106583.41274012384,106530.0315645639,305.9016231156733,0.0,-0.3890099966131092,14.593155008844372,-14.982165005457482
156.95,baseline,no_fallow,106584.20712003009,106529.32162132008,305.1921007558151,0.0,-0.3890099966131092,14.593057756345218,-14.982067752958327
158.775,baseline,no_fallow,106585.61011673097,106529.13136248055,304.57007174363804,0.0,0.10174414791435483,14.593031693490488,-14.491287545576133
160.6,baseline,no_fallow,106587.45338941093,106529.31704555049,304.0113357914856,0.0,0.10174414791435483,14.593057129527466,-14.491312981613111
162.425,baseline,no_fallow,106589.40574854914,106529.61412744437,303.4546439720303,0.0,0.6511082110991886,14.593097825677312,-13.941989614578123
164.25,baseline,no_fallow,106592.23079935303,106530.80239992961,302.9143052141518,0.0,0.6511082110991886,14.593260602730085,-13.942152391630897
166.075,baseline,no_fallow,106595.05585015692,106531.99067241488,302.37396645627325,0.0,0.6511082110991886,14.59342337978286,-13.942315168683672
167.9,baseline,no_fallow,106598.6418319763,106534.19135725117,301.6615388903583,0.0,1.515232557090795,14.593724843459066,-13.07849228636827
169.725,baseline,no_fallow,106602.65217916969,106536.95665666787,300.85313871996146,0.0,1.515232557090795,14.59410365159834,-13.078871094507544
171.55,baseline,no_fallow,106606.79811069024,106539.81846505335,300.08466521751143,0.0,1.8211905403652333,14.594495680144297,-12.773305139779064
173.375,baseline,no_fallow,106611.5929100622,106543.14213778952,299.5072693402352,0.0,1.8211905403652333,14.594950977779387,-12.773760437414154
175.2,baseline,no_fallow,106616.38770943417,106546.46581052568,298.929873462959,0.0,1.8211905403652333,14.59540627541448,-12.774215735049246
177.025,baseline,no_fallow,106621.80378004085,106550.67179894536,298.14746707817346,0.0,2.5082135671740513,14.595982438211696,-12.087768871037644
178.85,baseline,no_fallow,106627.48143853582,106555.24928870545,297.27874047969976,0.0,2.5082135671740513,14.59660949160349,-12.088395924429438
180.675,baseline,no_fallow,106633.34982303125,106559.95718605345,296.48361086076756,0.0,2.81284268383544,14.59725440904842,-11.78441172521298
182.5,baseline,no_fallow,106639.84057658078,106565.09062395144,295.92863980665504,0.0,2.81284268383544,14.597957619719377,-11.785114935883938
184.325,baseline,no_fallow,106646.3313301303,106570.22406184944,295.3736687525425,0.0,2.81284268383544,14.598660830390337,-11.785818146554897
186.15,baseline,no_fallow,106653.3055543622,106575.88418222938,294.8313353897035,0.0,3.1898756580823546,14.599436189346491,-11.409560531264137
187.975,baseline,no_fallow,106660.42793896451,106581.70570530537,294.2928748677387,0.0,3.1898756580823546,14.600233658261011,-11.410358000178658
189.8,baseline,no_fallow,106667.78742807043,106587.90142777633,293.63497242811366,0.0,3.8818882378142314,14.601082387366622,-10.71919414955239
191.625,baseline,no_fallow,106675.71004037242,106594.98587381035,292.6933954340458,0.0,3.8818882378142314,14.602052859426077,-10.720164621611847
193.45,baseline,no_fallow,106683.63265267441,106602.07031984435,291.7518184399779,0.0,3.8818882378142314,14.60302333148553,-10.721135093671297
195.275,baseline,no_fallow,106691.96848787268,106609.34102694807,291.12517555448335,0.0,4.0052752477951135,14.604019318760011,-10.598744070964898
197.1,baseline,no_fallow,106700.39066815376,106616.65065427529,290.5643397961534,0.0,4.0052752477951135,14.60502063757196,-10.599745389776846
198.925,baseline,no_fallow,106708.96002037842,106624.11760281939,290.02577154964126,0.0,4.2460502797564645,14.606043507235535,-10.35999322747907
200.75,baseline,no_fallow,106717.79326712254,106631.86664457995,289.52713125535445,0.0,4.2460502797564645,14.607105019805473,-10.36105474004901
202.575,baseline,no_fallow,106726.62651386668,106639.6156863405,289.0284909610676,0.0,4.2460502797564645,14.608166532375414,-10.36211625261895
204.4,baseline,no_fallow,106736.12117053478,106648.4592459944,288.09014449432965,0.0,4.92075309072025,14.609377978903344,-9.688624888183094
206.225,baseline,no_fallow,106745.69850344337,106657.43962038496,287.0968347560353,0.0,4.92075309072025,14.610608167176023,-9.689855076455773
208.05,baseline,no_fallow,106755.36778940565,106666.39177192755,286.3183996120334,0.0,4.883911016813876,14.611834489305146,-9.72792347249127
209.875,baseline,no_fallow,106765.16418694214,106675.30490953324,285.8369969954357,0.0,4.883911016813876,14.61305546705935,-9.729144450245474
211.7,baseline,no_fallow,106774.96058447863,106684.21804713893,285.355594378838,0.0,4.883911016813876,14.614276444813553,-9.730365427999677
213.525,baseline,no_fallow,106785.19830109262,106693.95717001028,284.3663601147422,0.0,5.360017094163702,14.615610571234287,-9.255593477070585
215.35,baseline,no_fallow,106795.45894337297,106703.73920120714,283.3507449858413,0.0,5.360017094163702,14.616950575507829,-9.256933481344127
217.175,baseline,no_fallow,106805.84792455786,106713.55801368038,282.60039615313997,0.0,5.401875659498087,14.618295618312382,-9.216419958814296
219.0,baseline,no_fallow,106816.37511687071,106723.41643675895,282.1357187163459,0.0,5.401875659498087,14.619646087227256,-9.21777042772917
220.825,baseline,no_fallow,106826.90423608269,106733.27818620029,281.6709926415081,0.0,5.549511485462854,14.62099701180826,-9.071485526345406
222.65,baseline,no_fallow,106837.58750722518,106743.40604466126,281.20237552317354,0.0,5.549511485462854,14.622384389679626,-9.072872904216773
