t,Q,xi,V,Vtilde,tau_star,d_star,W,fallow_foc
326.675,0.75,0.0,81715.25230962703,81065.84162096816,326.9294358833851,38.32499999999995,1.0196685048159002e8,207.22878652194117
328.5,0.75,0.0,81735.67626325741,81464.30061677594,360.59261625226577,36.499999999999964,1.0199233613044025e8,207.17420309785794
330.325,0.75,0.0,81756.11298204718,81671.01569641323,376.29980042774423,34.674999999999976,1.0201783770805608e8,2.0186697082055325
332.15,0.75,0.0,81776.56185813161,81695.1175225548,374.90603584760186,32.84999999999999,1.0204335445592485e8,2.015368088186138
333.975,0.75,0.0,81797.01073421605,81719.2193486964,373.5122712674594,31.02499999999994,1.0206887120379363e8,2.0120664681667435
335.8,0.75,0.0,81817.45961030047,81743.32117483797,372.11850668731705,29.199999999999953,1.020943879516624e8,2.008764848147349
337.625,0.75,0.0,81837.90848638491,81767.42300097954,370.7247421071746,27.374999999999968,1.0211990469953118e8,2.0054632281279563
339.45,0.75,0.0,81858.37318623792,81790.84588663717,369.3511986769964,25.54999999999998,1.0214544119279385e8,1.4156042481704691
341.275,0.75,0.0,81878.84701518819,81813.87707586173,367.9893212948743,23.72499999999999,1.0217098907762992e8,1.4124492907424457
343.1,0.75,0.0,81899.32084413846,81836.90826508631,366.6274439127522,21.899999999999945,1.0219653696246602e8,1.4092943333144223
344.925,0.75,0.0,81919.79467308872,81859.93945431088,365.2655665306301,20.074999999999957,1.022220848473021e8,1.406139375886399
346.75,0.75,0.0,81940.26850203899,81882.97064353545,363.9036891485081,18.249999999999968,1.0224763273213817e8,1.4029844184583755
348.575,0.75,0.0,81960.76122081258,81905.21546187675,362.5744429392429,16.42499999999998,1.0227320418828726e8,0.8300528487542049
350.4,0.75,0.0,81981.26003307756,81927.2066121912,361.2557229147702,14.59999999999999,1.022987832480857e8,0.8270403624097593
352.225,0.75,0.0,82001.75884534254,81949.19776250565,359.93700289029755,12.774999999999945,1.0232436230788417e8,0.8240278760653155
354.05,0.75,0.0,82022.25765760752,81971.18891282009,358.6182828658249,10.949999999999957,1.0234994136768262e8,0.8210153897208716
355.875,0.75,0.0,82042.7564698725,81993.18006313454,357.2995628413522,9.12499999999997,1.0237552042748107e8,0.818002903376426
357.7,0.75,0.0,82063.2773174323,82014.25425750704,356.0181544470952,7.2999999999999865,1.0240112689415318e8,0.24289085818409006
359.525,0.75,0.0,82083.80122544969,82035.2010968876,354.7419282237014,5.475000000000004,1.0242673716733553e8,0.24002142813195881
361.35,0.75,0.0,82104.3251334671,82056.14793626816,353.46570200030754,3.649999999999965,1.0245234744051787e8,0.23715199807982756
363.175,0.75,0.0,82124.84904148449,82077.09477564873,352.18947577691375,1.8249999999999824,1.024779577137002e8,0.23428256802769454
0.0,0.75,0.25,70980.48899608174,70783.77166881615,356.0975609756098,0.0,1.0250356798688255e8,112.29033821783355
1.825,0.75,0.25,71014.26018614664,71006.3974789809,353.5252396513376,1.8249999999999995,1.0251758829086538e8,112.25984153150962
3.65,0.75,0.25,71048.03137621154,71229.02328914564,350.95291832706533,3.649999999999999,1.025316085948482e8,112.22934484518568
5.475,0.75,0.25,71081.80256627644,71451.6490993104,348.38059700279314,5.474999999999999,1.0254562889883102e8,112.19884815886175
7.3,0.75,0.25,71115.57375634134,71674.27490947515,345.8082756785209,7.299999999999998,1.0255964920281385e8,112.16835147253781
9.125,0.75,0.25,71147.39604919679,71850.91942463415,343.45030724100474,8.679878048780486,1.0257302883156882e8,-94.45673355532927
10.95,0.75,0.25,71165.18628214423,71696.49861575184,342.6356795881321,6.854878048780487,1.0258179559868331e8,-94.43558001986594
12.775,0.75,0.25,71182.97651509166,71542.07780686952,341.82105193525956,5.029878048780486,1.0259056236579779e8,-94.4144264844026
14.6,0.75,0.25,71200.7667480391,71387.6569979872,341.00642428238694,3.204878048780487,1.0259932913291226e8,-94.39327294893927
16.425,0.75,0.25,71218.55698098654,71233.2361891049,340.19179662951433,1.379878048780487,1.0260809590002674e8,-94.37211941347594
18.25,0.75,0.25,71237.133201987,71122.77755901843,339.308000343465,0.0,1.0261524789254208e8,4.407358789576152
20.075,0.75,0.25,71258.1459859519,71148.60168319917,338.20978129456773,0.0,1.0261739408380009e8,4.403821238318518
21.9,0.75,0.25,71279.15876991679,71174.4258073799,337.1115622456705,0.0,1.0261954027505812e8,4.400283687060883
23.725,0.75,0.25,71300.17155388166,71200.24993156063,336.01334319677323,0.0,1.0262168646631613e8,4.39674613580325
25.55,0.75,0.25,71321.18433784656,71226.07405574137,334.915124147876,0.0,1.0262383265757416e8,4.393208584545613
27.375,0.75,0.25,71343.05713632716,71254.97595136167,333.49093946060003,0.0,1.0262289156532745e8,8.998879704702597
29.2,0.75,0.25,71366.42062663501,71289.2126508106,331.50174766680107,0.0,1.0261659918167254e8,8.994189745873978
31.025,0.75,0.25,71389.78411694286,71323.44935025951,329.5125558730021,0.0,1.0261030679801765e8,8.989499787045359
32.85,0.75,0.25,71413.1476072507,71357.68604970844,327.52336407920313,0.0,1.0260401441436274e8,8.984809828216738
34.675,0.75,0.25,71436.51109755856,71391.92274915737,325.53417228540417,0.0,1.0259772203070785e8,8.980119869388119
36.5,0.75,0.25,71448.91305900789,71423.23899412871,324.13566945569346,0.8902439024390237,1.0258381855125496e8,5.6953194637674045
38.325,0.75,0.25,71449.80541515576,71451.48876189862,323.35739003827547,2.715243902439024,1.0256192342121416e8,5.691449632566046
40.15,0.75,0.25,71450.69777130362,71479.73852966854,322.5791106208575,4.540243902439018,1.0254002829117337e8,5.687579801364688
41.975,0.75,0.25,71451.59012745149,71507.98829743844,321.8008312034395,6.365243902439019,1.0251813316113259e8,5.683709970163331
43.8,0.75,0.25,71452.48248359936,71536.23806520835,321.0225517860215,8.190243902439013,1.024962380310918e8,5.679840138961973
45.625,0.75,0.25,71455.08327074924,71557.75441556428,320.68388503153335,7.789634146341459,1.0246834614165267e8,-0.3739591193978047
47.45,0.75,0.25,71458.77745374037,71574.96137877528,320.6265703813204,5.964634146341457,1.0243661632619861e8,-0.3763162376458862
49.275,0.75,0.25,71462.47163673153,71592.16834198627,320.5692557311074,4.1396341463414625,1.0240488651074454e8,-0.37867335589396767
51.1,0.75,0.25,71466.16581972266,71609.37530519726,320.5119410808944,2.3146341463414606,1.0237315669529048e8,-0.38103047414204916
52.925,0.75,0.25,71469.86000271382,71626.58226840824,320.45462643068146,0.48963414634146574,1.0234142687983641e8,-0.3833875923901289
54.75,0.75,0.25,71448.55291536386,71704.35706744519,319.2362209988434,1.3353658536585347,1.0229864866145068e8,44.96269382991777
56.575,0.75,0.25,71418.07869555552,71804.34007295164,317.59208228040956,3.1603658536585346,1.0225181936199003e8,44.948997527793594
58.4,0.75,0.25,71387.60447574718,71904.32307845811,315.9479435619757,4.985365853658527,1.0220499006252939e8,44.93530122566942
60.225,0.75,0.25,71357.13025593884,72004.30608396458,314.3038048435418,6.810365853658526,1.0215816076306874e8,44.921604923545246
62.05,0.75,0.25,71326.6560361305,72104.28908947103,312.65966612510795,8.635365853658518,1.0211133146360809e8,44.90790862142108
63.875,0.75,0.25,71311.24077635811,72020.91162726226,312.27931096823846,7.344512195121943,1.0205525383357926e8,-72.77584282327322
65.7,0.75,0.25,71298.4070525919,71906.10094201661,312.1156044219229,5.519512195121942,1.0199759077545305e8,-72.76011533214368
67.525,0.75,0.25,71285.57332882567,71791.29025677095,311.9518978756073,3.6945121951219413,1.0193992771732683e8,-72.74438784101415
69.35,0.75,0.25,71272.73960505945,71676.4795715253,311.78819132929175,1.8695121951219544,1.0188226465920062e8,-72.7286603498846
71.175,0.75,0.25,71259.90588129323,71561.66888627964,311.62448478297614,0.04451219512195337,1.0182460160107441e8,-72.71293285875507
73.0,0.75,0.25,71203.3607206184,71626.5670864092,310.1510470708969,1.7804878048780477,1.0175530526672578e8,28.210564653337713
74.825,0.75,0.25,71145.72277402085,71695.95800867314,308.6448660796735,3.6054878048780488,1.0168571810047157e8,28.201059047548128
76.65,0.75,0.25,71088.0848274233,71765.34893093709,307.1386850884501,5.430487804878049,1.0161613093421738e8,28.19155344175855
78.475,0.75,0.25,71030.44688082575,71834.73985320103,305.6325040972267,7.255487804878037,1.0154654376796319e8,28.182047835968966
80.3,0.75,0.25,70976.05063549464,71883.9849529941,304.2616541470796,8.72439024390244,1.0147666837969749e8,-84.97246811000633
82.125,0.75,0.25,70951.64012687816,71746.88119493159,304.14261632688834,6.899390243902438,1.0140412693782529e8,-84.95368677328544
83.95,0.75,0.25,70927.22961826168,71609.77743686907,304.02357850669705,5.074390243902437,1.013315854959531e8,-84.93490543656455
85.775,0.75,0.25,70902.81910964519,71472.67367880656,303.90454068650575,3.249390243902436,1.0125904405408092e8,-84.91612409984366
87.6,0.75,0.25,70878.40860102871,71335.56992074405,303.7855028663145,1.4243902439024492,1.0118650261220872e8,-84.89734276312277
89.425,0.75,0.25,70844.1483622952,71242.64818272275,303.3253212783768,0.4006097560975522,1.0111317054525797e8,25.402316025338337
91.25,0.75,0.25,70774.86686092328,71306.81807151467,301.652184071785,2.2256097560975565,1.0103702736691673e8,25.393525629613414
93.075,0.75,0.25,70705.58535955136,71370.98796030661,299.9790468651932,4.050609756097561,1.0096088418857548e8,25.38473523388849
94.9,0.75,0.25,70636.30385817945,71435.15784909853,298.3059096586014,5.875609756097565,1.0088474101023424e8,25.375944838163576
96.725,0.75,0.25,70567.02235680755,71499.32773789045,296.63277245200965,7.700609756097554,1.00808597831893e8,25.367154442438654
98.55,0.75,0.25,70521.25311895889,71488.61747279871,295.4988419991025,8.279268292682922,1.0073471133904426e8,-94.79131222301467
100.375,0.75,0.25,70520.82896076223,71333.49548235991,295.40481028544457,6.4542682926829205,1.0066517702535965e8,-94.77006263528332
102.2,0.75,0.25,70520.40480256558,71178.3734919211,295.31077857178656,4.629268292682919,1.0059564271167502e8,-94.74881304755199
104.025,0.75,0.25,70519.98064436892,71023.2515014823,295.2167468581286,2.8042682926829183,1.005261083979904e8,-94.72756345982064
105.85,0.75,0.25,70519.55648617225,70868.1295110435,295.1227151444706,0.9792682926829306,1.004565740843058e8,-94.70631387208931
107.675,0.75,0.25,70498.17713748051,70765.4047416129,294.6619778323949,0.0,1.0038828637586908e8,-32.737344759150005
109.5,0.75,0.25,70452.533884005,70723.35043861286,293.77663403794077,0.0,1.0032144210508786e8,-32.73158389572534
111.325,0.75,0.25,70406.89063052947,70681.2961356128,292.8912902434867,0.0,1.0025459783430664e8,-32.725823032300674
113.15,0.75,0.25,70361.24737705395,70639.24183261277,292.0059464490326,0.0,1.0018775356352541e8,-32.72006216887601
114.975,0.75,0.25,70315.60412357844,70597.18752961273,291.1206026545785,0.0,1.0012090929274419e8,-32.71430130545135
116.8,0.75,0.25,70266.51990688792,70553.00782343793,290.0484536734673,0.0,1.0006028630046232e8,-34.69778194305793
118.625,0.75,0.25,70214.99834125346,70507.32262334772,288.84398435180725,0.0,1.000040700471175e8,-34.69152369647023
120.45,0.75,0.25,70163.476775619,70461.63742325749,287.63951503014727,0.0,9.994785379377268e7,-34.68526544988253
122.275,0.75,0.25,70111.95520998453,70415.95222316727,286.4350457084873,0.0,9.989163754042786e7,-34.67900720329483
124.1,0.75,0.25,70060.43364435007,70370.26702307705,285.2305763868273,0.0,9.983542128708304e7,-34.672748956707125
125.925,0.75,0.25,70036.13385568136,70330.94595756165,283.58719512195125,0.0,9.978590210488945e7,-29.737187401812506
127.75,0.75,0.25,70023.09825058466,70294.25832704274,281.7621951219512,0.0,9.973915412455153e7,-29.732161699001693
129.575,0.75,0.25,70010.06264548798,70257.57069652382,279.9371951219512,0.0,9.969240614421362e7,-29.72713599619088
131.4,0.75,0.25,69997.02704039129,70220.8830660049,278.11219512195123,0.0,9.964565816387571e7,-29.722110293380073
133.225,0.75,0.25,69983.9914352946,70184.19543548599,276.28719512195124,0.0,9.95989101835378e7,-29.717084590569264
135.05,0.75,0.25,69966.49803290433,70194.80928670472,275.082297185974,0.0,9.955898081135416e7,1.5362680848300272
136.875,0.75,0.25,69948.0868487183,70215.16167828122,274.00506732200154,0.0,9.952045527026111e7,1.533480085983932
138.7,0.75,0.25,69929.67566453227,70235.5140698577,272.927837458029,0.0,9.948192972916807e7,1.5306920871378384
140.525,0.75,0.25,69911.26448034626,70255.8664614342,271.8506075940565,0.0,9.944340418807502e7,1.5279040882917432
142.35,0.75,0.25,69892.85329616023,70276.2188530107,270.773377730084,0.0,9.940487864698197e7,1.525116089445648
144.175,0.75,0.25,69858.01571822898,70202.72627857911,270.3298421240744,0.0,9.937622459927058e7,-52.52373608800704
146.0,0.75,0.25,69822.33576113133,70124.42114178815,269.91880365949885,0.0,9.934807678198901e7,-52.51300935693978
147.825,0.75,0.25,69786.65580403367,70046.11600499717,269.5077651949233,0.0,9.931992896470743e7,-52.502282625872525
149.65,0.75,0.25,69750.975846936,69967.8108682062,269.0967267303477,0.0,9.929178114742588e7,-52.49155589480527
151.475,0.75,0.25,69714.8021246512,69891.50014997846,268.67098412853744,0.0,9.926346637193744e7,-37.54573048278007
153.3,0.75,0.25,69672.37404332949,69840.45206688489,268.0589891217542,0.0,9.923303679249538e7,-37.53873759468507
155.125,0.75,0.25,69629.94596200777,69789.4039837913,267.446994114971,0.0,9.920260721305335e7,-37.531744706590054
156.95,0.75,0.25,69587.51788068603,69738.35590069772,266.83499910818784,0.0,9.917217763361129e7,-37.52475181849504
158.775,0.75,0.25,69545.08979936432,69687.30781760415,266.2230041014046,0.0,9.914174805416924e7,-37.517758930400035
160.6,0.75,0.25,69500.99145016423,69637.19871583275,265.5024696663028,0.0,9.911119089863457e7,-34.874029313052326
162.425,0.75,0.25,69450.00324596594,69590.96291201538,264.3342100893866,0.0,9.908010749171785e7,-34.86769564129652
164.25,0.75,0.25,69399.01504176765,69544.72710819803,263.16595051247043,0.0,9.904902408480112e7,-34.861361969540724
166.075,0.75,0.25,69348.02683756934,69498.49130438066,261.99769093555426,0.0,9.90179406778844e7,-34.85502829778491
167.9,0.75,0.25,69297.03863337105,69452.2555005633,260.8294313586381,0.0,9.898685727096768e7,-34.848694626029115
169.725,0.75,0.25,69246.75120383297,69391.09614339552,260.48929793682254,0.0,9.89488146953669e7,-60.63022969269181
171.55,0.75,0.25,69197.9731351015,69297.7937482422,261.93282084907,0.0,9.889578314106199e7,-60.61744854267081
173.375,0.75,0.25,69149.19506637004,69204.49135308889,263.37634376131746,0.0,9.884275158675708e7,-60.6046673926498
175.2,0.75,0.25,69100.41699763857,69111.18895793558,264.8198666735649,0.0,9.878972003245217e7,-60.5918862426288
177.025,0.75,0.25,69051.63892890711,69017.88656278227,266.2633895858123,0.0,9.873668847814727e7,-60.579105092607804
178.85,0.75,0.25,69031.78658353905,68944.8070957393,268.67560975609746,0.8012195121951052,9.868845305994228e7,-35.32890995939096
180.675,0.75,0.25,69048.89488469093,68897.56803683734,272.32560975609755,2.6262195121951257,9.864634603786497e7,-35.322438855431784
182.5,0.75,0.25,69066.00318584283,68850.3289779354,275.9756097560975,4.4512195121951175,9.860423901578766e7,-35.31596775147261
184.325,0.75,0.25,69083.1114869947,68803.08991903345,279.6256097560975,6.27621951219511,9.856213199371034e7,-35.30949664751344
186.15,0.75,0.25,69100.21978814658,68755.85086013148,283.2756097560976,8.10121951219513,9.852002497163303e7,-35.30302554355427
187.975,0.75,0.25,69117.70807640663,68751.52437214188,283.91152558967,7.878658536585352,9.849942668593611e7,6.613360036243012
189.8,0.75,0.25,69135.49374588176,68780.78163530106,282.18859294516875,6.053658536585337,9.849566132436296e7,6.609352191974631
191.625,0.75,0.25,69153.2794153569,68810.03889846023,280.46566030066754,4.228658536585351,9.84918959627898e7,6.605344347706252
193.45,0.75,0.25,69171.06508483202,68839.29616161941,278.74272765616627,2.4036585365853647,9.848813060121666e7,6.601336503437871
195.275,0.75,0.25,69188.85075430716,68868.5534247786,277.019795011665,0.5786585365853494,9.84843652396435e7,6.59732865916949
197.1,0.75,0.25,69216.32055938191,68880.30291735154,276.295178149267,1.2463414634146355,9.849575906019448e7,-7.451611467714811
198.925,0.75,0.25,69248.28657027078,68883.92380215229,276.03406504284544,3.0713414634146496,9.851419107244593e7,-7.452107479331353
200.75,0.75,0.25,69280.25258115964,68887.54468695306,275.7729519364239,4.896341463414635,9.85326230846974e7,-7.4526034909478955
202.575,0.75,0.25,69312.2185920485,68891.16557175381,275.5118388300024,6.721341463414621,9.855105509694885e7,-7.453099502564438
204.4,0.75,0.25,69344.18460293737,68894.78645655456,275.2507257235808,8.546341463414635,9.85694871092003e7,-7.453595514180979
206.225,0.75,0.25,69364.87051063958,68909.64525960688,273.858886819412,7.433536585365845,9.85941595989207e7,0.1949235923143533
208.05,0.75,0.25,69382.82184787228,68927.22840647776,272.1929325703348,5.608536585365831,9.862034493166387e7,0.19251494205806807
209.875,0.75,0.25,69400.773185105,68944.81155334863,270.52697832125756,3.7835365853658454,9.864653026440704e7,0.19010629180178462
211.7,0.75,0.25,69418.72452233772,68962.3947002195,268.8610240721804,1.9585365853658603,9.86727155971502e7,0.18769764154550117
213.525,0.75,0.25,69436.67585957045,68979.97784709038,267.19506982310315,0.1335365853658459,9.869890092989337e7,0.18528899128921594
215.35,0.75,0.25,69480.11477532417,68971.68833293495,270.45609756097554,3.382926829268283,9.872785927314077e7,-15.109597118217062
217.175,0.75,0.25,69525.56586832955,68961.35624027744,274.10609756097557,7.032926829268314,9.875703653827009e7,-15.1081817630585
219.0,0.75,0.25,69571.01696133494,68951.02414761993,277.75609756097555,10.682926829268288,9.87862138033994e7,-15.106766407899936
220.825,0.75,0.25,69616.46805434032,68940.6920549624,281.4060975609755,14.332926829268262,9.88153910685287e7,-15.105351052741371
222.65,0.75,0.25,69660.55199120227,68932.08437295967,284.78902439024387,17.715853658536574,9.884465281374621e7,4.265920368147578
224.475,0.75,0.25,69677.97638326713,68957.10269872478,282.9640243902439,15.890853658536585,9.88755619206835e7,4.262493200234548
226.3,0.75,0.25,69695.40077533197,68982.12102448988,281.1390243902439,14.065853658536568,9.89064710276208e7,4.25906603232152
228.125,0.75,0.25,69712.82516739683,69007.13935025499,279.3140243902439,12.24085365853658,9.893738013455811e7,4.255638864408493
229.95,0.75,0.25,69730.24955946169,69032.1576760201,277.4890243902439,10.41585365853659,9.896828924149542e7,4.252211696495463
231.775,0.75,0.25,69747.71518562309,69056.71348832674,275.6640243902439,8.590853658536574,9.899896333921105e7,2.7644602703609316
233.6,0.75,0.25,69765.38109168204,69079.02280669223,273.83902439024394,6.765853658536589,9.902849596356432e7,2.7614041993519614
235.425,0.75,0.25,69783.04699774097,69101.33212505771,272.0140243902439,4.940853658536574,9.90580285879176e7,2.758348128342991
237.25,0.75,0.25,69800.71290379991,69123.64144342321,270.1890243902439,3.1158536585365884,9.908756121227087e7,2.7552920573340174
239.075,0.75,0.25,69818.37880985884,69145.9507617887,268.3640243902439,1.2908536585366024,9.911709383662415e7,2.752235986325047
240.9,0.75,0.25,69836.71126713115,69167.52183140263,266.6075237667635,0.0,9.914676914907515e7,1.3671715104107882
242.725,0.75,0.25,69856.65455650246,69187.30879986698,265.0165633032056,0.0,9.917678929109569e7,1.3644609667855345
244.55,0.75,0.25,69876.59784587375,69207.09576833133,263.42560283964764,0.0,9.920680943311623e7,1.3617504231602808
246.375,0.75,0.25,69896.54113524506,69226.88273679568,261.8346423760897,0.0,9.923682957513677e7,1.3590398795350271
248.2,0.75,0.25,69916.48442461636,69246.66970526004,260.24368191253177,0.0,9.92668497171573e7,1.3563293359097734
250.025,0.75,0.25,69935.69713316816,69262.76542339643,258.86295734700974,0.0,9.929586264367011e7,-3.523917892073956
251.85,0.75,0.25,69953.8784335042,69273.64996459924,257.7790364022444,0.0,9.932345361887792e7,-3.525408925115438
253.675,0.75,0.25,69972.05973384023,69284.53450580206,256.69511545747906,0.0,9.935104459408572e7,-3.5268999581569185
255.5,0.75,0.25,69990.24103417627,69295.41904700488,255.6111945127137,0.0,9.937863556929353e7,-3.5283909911984006
257.325,0.75,0.25,70008.4223345123,69306.3035882077,254.52727356794836,0.0,9.940622654450133e7,-3.5298820242398827
259.15,0.75,0.25,70025.64373220946,69315.08486179108,253.4517348185695,0.0,9.94345996875545e7,-5.678880016795109
260.975,0.75,0.25,70042.0361230821,69322.04967697588,252.38343523793353,0.0,9.94636483392014e7,-5.679834101066998
262.8,0.75,0.25,70058.42851395474,69329.01449216067,251.3151356572976,0.0,9.94926969908483e7,-5.680788185338887
264.625,0.75,0.25,70074.8209048274,69335.97930734546,250.24683607666165,0.0,9.95217456424952e7,-5.681742269610776
266.45,0.75,0.25,70091.21329570004,69342.94412253027,249.17853649602569,0.0,9.955079429414211e7,-5.682696353882669
268.275,0.75,0.25,70106.40399074445,69350.9038413184,247.67328509536708,0.0,9.957727060117497e7,-4.855962317654698
270.1,0.75,0.25,70120.9715842483,69359.37943604901,245.94146608432627,0.0,9.960241309988941e7,-4.857123358028754
271.925,0.75,0.25,70135.53917775213,69367.85503077962,244.2096470732855,0.0,9.962755559860387e7,-4.85828439840281
273.75,0.75,0.25,70150.10677125597,69376.33062551024,242.47782806224475,0.0,9.965269809731832e7,-4.859445438776867
275.575,0.75,0.25,70164.6743647598,69384.80622024085,240.746009051204,0.0,9.967784059603278e7,-4.860606479150923
277.4,0.75,0.25,70177.01385812354,69398.62543605966,238.98804782792985,0.0,9.969851477403694e7,-1.110984717336084
279.225,0.75,0.25,70188.72669832285,69413.94754530954,237.22273410746502,0.0,9.971793223684135e7,-1.1130836364114085
281.05,0.75,0.25,70200.43953852217,69429.26965455941,235.4574203870002,0.0,9.973734969964574e7,-1.115182555486733
282.875,0.75,0.25,70212.15237872148,69444.5917638093,233.69210666653544,0.0,9.975676716245013e7,-1.117281474562061
284.7,0.75,0.25,70223.86521892081,69459.91387305917,231.92679294607066,0.0,9.977618462525453e7,-1.1193803936373854
286.525,0.75,0.25,70233.24364234571,69458.59644661461,230.86996935943486,0.0,9.979519746376392e7,-11.22243522187718
288.35,0.75,0.25,70242.3696963896,69455.48015144635,229.88973930078055,0.0,9.981416655910629e7,-11.222008332128103
290.175,0.75,0.25,70251.4957504335,69452.36385627807,228.90950924212626,0.0,9.983313565444864e7,-11.221581442379025
292.0,0.75,0.25,70260.62180447741,69449.2475611098,227.92927918347198,0.0,9.985210474979101e7,-11.221154552629946
293.825,0.75,0.25,70269.67923456767,69446.05980219146,226.95052219219215,0.0,9.98709768103678e7,-12.826204861222028
295.65,0.75,0.25,70275.99170651252,69440.01349327028,226.03068789589014,0.0,9.988596748032105e7,-12.825376599725974
297.475,0.75,0.25,70282.30417845739,69433.9671843491,225.1108535995881,0.0,9.99009581502743e7,-12.824548338229922
299.3,0.75,0.25,70288.61665040224,69427.92087542791,224.1910193032861,0.0,9.991594882022755e7,-12.823720076733869
301.125,0.75,0.25,70294.9291223471,69421.87456650673,223.2711850069841,0.0,9.99309394901808e7,-12.822891815237817
302.95,0.75,0.25,70300.58414004395,69416.15058830236,222.2274176072971,0.0,9.994476024368384e7,-11.61520730777395
304.775,0.75,0.25,70302.4040079608,69412.30687261275,220.4607071045309,0.0,9.995175648456053e7,-11.614680771378113
306.6,0.75,0.25,70304.22387587764,69408.46315692314,218.69399660176467,0.0,9.995875272543724e7,-11.614154234982275
308.425,0.75,0.25,70306.04374379448,69404.61944123352,216.92728609899848,0.0,9.996574896631393e7,-11.613627698586436
310.25,0.75,0.25,70307.86361171132,69400.7757255439,215.1605755962323,0.0,9.997274520719063e7,-11.613101162190599
312.075,0.75,0.25,70318.3063209307,69393.60992924556,213.65188478030984,0.4896341463414681,1.0008250650078002e8,-18.396941711053227
313.9,0.75,0.25,70352.2658700661,69377.38391310521,212.84688401941577,2.3146341463414393,1.0047253611994947e8,-18.39471896911619
315.725,0.75,0.25,70386.2254192015,69361.15789696484,212.04188325852166,4.139634146341468,1.0086256573911893e8,-18.39249622717916
317.55,0.75,0.25,70420.18496833688,69344.93188082449,211.23688249762756,5.964634146341439,1.0125259535828839e8,-18.39027348524212
319.375,0.75,0.25,70454.14451747228,69328.70586468412,210.4318817367335,7.78963414634141,1.0164262497745785e8,-18.388050743305087
321.2,0.75,0.25,70481.73134905267,69404.5016400974,224.29779251728402,8.190243902438995,1.0189039353503932e8,110.81024619497272
323.025,0.75,0.25,70499.36080945338,69624.08146481325,261.08700258134263,6.365243902439014,1.0191587918388955e8,110.78016676692945
324.85,0.75,0.25,70516.99026985408,69843.6612895291,297.87621264540246,4.540243902438974,1.0194136483273979e8,110.75008733888619
326.675,0.75,0.25,70534.6197302548,70063.24111424496,334.6654227094611,2.715243902438991,1.0196685048159002e8,110.72000791084292
328.5,0.75,0.25,70552.24919065551,70282.8209389608,371.45463277351973,0.8902439024390087,1.0199233613044025e8,110.68992848279966
330.325,0.75,0.25,70569.5993514465,70397.55184613439,388.6103865761383,0.0,1.0201783770805608e8,-1.4929275248999883
332.15,0.75,0.25,70586.68351260918,70412.42664136298,387.06761060595716,0.0,1.0204335445592485e8,-1.494965168081988
333.975,0.75,0.25,70603.76767377186,70427.30143659157,385.524834635776,0.0,1.0206887120379363e8,-1.497002811263986
335.8,0.75,0.25,70620.85183493452,70442.17623182017,383.9820586655949,0.0,1.020943879516624e8,-1.4990404544459857
337.625,0.75,0.25,70637.9359960972,70457.05102704876,382.43928269541374,0.0,1.0211990469953118e8,-1.5010780976279836
339.45,0.75,0.25,70655.6833696976,70474.16013797976,380.8384387154767,0.0,1.0214544119279385e8,0.42717763636174766
341.275,0.75,0.25,70673.81336585818,70492.55827720062,379.20409396068044,0.0,1.0217098907762992e8,0.42465734331779537
343.1,0.75,0.25,70691.94336201876,70510.95641642147,377.56974920588414,0.0,1.0219653696246602e8,0.4221370502738431
344.925,0.75,0.25,70710.07335817935,70529.35455564232,375.9354044510879,0.0,1.022220848473021e8,0.4196167572298908
346.75,0.75,0.25,70728.20335433994,70547.75269486319,374.3010596962917,0.0,1.0224763273213817e8,0.4170964641859367
348.575,0.75,0.25,70757.46250787468,70568.07696512538,370.6014181949816,1.37987804878047,1.0227320418828726e8,1.8101828026876472
350.4,0.75,0.25,70790.31171217526,70589.02256798156,366.2355519367316,3.2048780487804414,1.022987832480857e8,1.807313542022417
352.225,0.75,0.25,70823.16091647586,70609.96817083776,361.86968567848146,5.029878048780469,1.0232436230788417e8,1.8044442813571848
354.05,0.75,0.25,70856.01012077644,70630.91377369394,357.5038194202315,6.854878048780441,1.0234994136768262e8,1.8015750206919545
355.875,0.75,0.25,70888.85932507704,70651.85937655013,353.1379531619815,8.679878048780411,1.0237552042748107e8,1.7987057600267242
357.7,0.75,0.25,70908.63758628794,70677.69814944363,353.2340959426095,7.299999999999988,1.0240112689415318e8,4.848742633297508
359.525,0.75,0.25,70926.6004387364,70704.21652928676,353.94996220085955,5.475000000000005,1.0242673716733553e8,4.8451099785244764
361.35,0.75,0.25,70944.56329118484,70730.73490912988,354.66582845910966,3.6499999999999657,1.0245234744051787e8,4.841477323751446
363.175,0.75,0.25,70962.5261436333,70757.25328897302,355.3816947173597,1.8249999999999824,1.024779577137002e8,4.837844668978413
0.0,0.75,0.5,56566.22049260397,57935.3619497914,344.27781052369437,0.0,1.0250356798688255e8,-1.9897462720035657
1.825,0.75,0.5,56576.85238074822,57946.21450333244,342.94436778876883,0.0,1.0251758829086538e8,-1.9912329231735715
3.65,0.75,0.5,56587.48426889247,57957.06705687348,341.61092505384335,0.0,1.025316085948482e8,-1.9927195743435773
5.475,0.75,0.5,56598.11615703672,57967.91961041452,340.2774823189178,0.0,1.0254562889883102e8,-1.994206225513583
7.3,0.75,0.5,56608.74804518097,57978.77216395556,338.9440395839923,0.0,1.0255964920281385e8,-1.995692876683588
9.125,0.75,0.5,56620.59212965297,57936.42825898807,337.58778999423333,0.8902439024390245,1.0257302883156882e8,-241.0095963253055
